Date Time,Open,High,Low,Close
Time: 15:47:00.000 Date: 2018-01-02,112.151,112.164,112.149,112.163
Time: 15:48:00.000 Date: 2018-01-02,112.162,112.169,112.157,112.16
Time: 15:49:00.000 Date: 2018-01-02,112.159,112.164,112.155,112.16
Time: 14:25:00.000 Date: 2018-01-03,112.236,112.237,112.231,112.231
Time: 14:26:00.000 Date: 2018-01-03,112.232,112.234,112.229,112.234
Time: 14:27:00.000 Date: 2018-01-03,112.235,112.237,112.231,112.233
Time: 14:28:00.000 Date: 2018-01-03,112.237,112.244,112.235,112.244
Time: 14:29:00.000 Date: 2018-01-03,112.242,112.243,112.239,112.241
Time: 14:30:00.000 Date: 2018-01-03,112.242,112.251,112.241,112.244
Time: 14:31:00.000 Date: 2018-01-03,112.245,112.255,112.243,112.254
Time: 14:32:00.000 Date: 2018-01-03,112.253,112.255,112.247,112.249
Time: 14:33:00.000 Date: 2018-01-03,112.248,112.256,112.246,112.247
Time: 14:34:00.000 Date: 2018-01-03,112.246,112.247,112.234,112.236
Time: 14:35:00.000 Date: 2018-01-03,112.237,112.245,112.224,112.231
Time: 14:36:00.000 Date: 2018-01-03,112.23,112.231,112.216,112.231
Time: 14:37:00.000 Date: 2018-01-03,112.23,112.233,112.227,112.233
Time: 14:38:00.000 Date: 2018-01-03,112.235,112.248,112.232,112.24
Time: 14:39:00.000 Date: 2018-01-03,112.239,112.263,112.239,112.262
Time: 14:40:00.000 Date: 2018-01-03,112.261,112.28,112.261,112.268
Time: 14:41:00.000 Date: 2018-01-03,112.27,112.271,112.25,112.25
Time: 14:42:00.000 Date: 2018-01-03,112.251,112.255,112.231,112.232
Time: 14:43:00.000 Date: 2018-01-03,112.231,112.234,112.224,112.23
Time: 14:44:00.000 Date: 2018-01-03,112.231,112.234,112.223,112.224
Time: 14:45:00.000 Date: 2018-01-03,112.223,112.233,112.223,112.23
Time: 14:46:00.000 Date: 2018-01-03,112.231,112.238,112.227,112.237
Time: 14:47:00.000 Date: 2018-01-03,112.236,112.238,112.22,112.234
Time: 14:48:00.000 Date: 2018-01-03,112.233,112.235,112.218,112.219
Time: 14:49:00.000 Date: 2018-01-03,112.216,112.219,112.211,112.212
Time: 14:50:00.000 Date: 2018-01-03,112.211,112.218,112.205,112.206
Time: 14:51:00.000 Date: 2018-01-03,112.205,112.207,112.195,112.204
Time: 14:52:00.000 Date: 2018-01-03,112.201,112.206,112.191,112.192
Time: 14:53:00.000 Date: 2018-01-03,112.193,112.211,112.193,112.205
Time: 14:54:00.000 Date: 2018-01-03,112.204,112.218,112.202,112.217
Time: 14:55:00.000 Date: 2018-01-03,112.216,112.23,112.212,112.229
Time: 14:56:00.000 Date: 2018-01-03,112.23,112.241,112.227,112.235
Time: 14:57:00.000 Date: 2018-01-03,112.237,112.241,112.234,112.234
Time: 14:58:00.000 Date: 2018-01-03,112.236,112.238,112.228,112.23
Time: 14:59:00.000 Date: 2018-01-03,112.229,112.238,112.222,112.225
Time: 15:00:00.000 Date: 2018-01-03,112.288,112.357,112.288,112.325
Time: 15:01:00.000 Date: 2018-01-03,112.321,112.343,112.315,112.338
Time: 15:02:00.000 Date: 2018-01-03,112.334,112.355,112.332,112.346
Time: 15:03:00.000 Date: 2018-01-03,112.345,112.355,112.332,112.341
Time: 15:04:00.000 Date: 2018-01-03,112.342,112.356,112.341,112.347
Time: 15:05:00.000 Date: 2018-01-03,112.348,112.356,112.347,112.347
Time: 15:06:00.000 Date: 2018-01-03,112.345,112.348,112.336,112.342
Time: 15:07:00.000 Date: 2018-01-03,112.343,112.348,112.338,112.345
Time: 15:08:00.000 Date: 2018-01-03,112.344,112.347,112.338,112.338
Time: 15:09:00.000 Date: 2018-01-03,112.339,112.339,112.324,112.33
Time: 15:10:00.000 Date: 2018-01-03,112.331,112.345,112.33,112.343
Time: 15:11:00.000 Date: 2018-01-03,112.344,112.355,112.337,112.355
Time: 15:12:00.000 Date: 2018-01-03,112.354,112.354,112.345,112.351
Time: 15:13:00.000 Date: 2018-01-03,112.352,112.365,112.352,112.358
Time: 15:14:00.000 Date: 2018-01-03,112.359,112.361,112.334,112.339
Time: 15:15:00.000 Date: 2018-01-03,112.34,112.345,112.335,112.34
Time: 15:16:00.000 Date: 2018-01-03,112.341,112.346,112.334,112.346
Time: 15:17:00.000 Date: 2018-01-03,112.347,112.349,112.336,112.336
Time: 15:18:00.000 Date: 2018-01-03,112.337,112.346,112.337,112.343
Time: 15:19:00.000 Date: 2018-01-03,112.344,112.348,112.342,112.342
Time: 15:20:00.000 Date: 2018-01-03,112.343,112.346,112.342,112.343
Time: 15:21:00.000 Date: 2018-01-03,112.344,112.367,112.344,112.365
Time: 15:22:00.000 Date: 2018-01-03,112.366,112.41,112.359,112.405
Time: 15:23:00.000 Date: 2018-01-03,112.403,112.447,112.403,112.435
Time: 15:24:00.000 Date: 2018-01-03,112.434,112.453,112.427,112.432
Time: 15:25:00.000 Date: 2018-01-03,112.433,112.442,112.429,112.432
Time: 15:26:00.000 Date: 2018-01-03,112.431,112.45,112.43,112.45
Time: 15:27:00.000 Date: 2018-01-03,112.449,112.462,112.44,112.46
Time: 15:28:00.000 Date: 2018-01-03,112.461,112.484,112.456,112.477
Time: 15:29:00.000 Date: 2018-01-03,112.479,112.486,112.475,112.484
Time: 15:30:00.000 Date: 2018-01-03,112.486,112.497,112.473,112.485
Time: 15:31:00.000 Date: 2018-01-03,112.487,112.5,112.482,112.484
Time: 15:32:00.000 Date: 2018-01-03,112.481,112.485,112.476,112.482
Time: 15:33:00.000 Date: 2018-01-03,112.481,112.49,112.474,112.48
Time: 15:34:00.000 Date: 2018-01-03,112.479,112.497,112.473,112.482
Time: 15:35:00.000 Date: 2018-01-03,112.483,112.493,112.478,112.48
Time: 15:36:00.000 Date: 2018-01-03,112.479,112.479,112.466,112.467
Time: 15:37:00.000 Date: 2018-01-03,112.468,112.473,112.463,112.463
Time: 15:38:00.000 Date: 2018-01-03,112.464,112.466,112.457,112.461
Time: 15:39:00.000 Date: 2018-01-03,112.463,112.468,112.455,112.455
Time: 15:40:00.000 Date: 2018-01-03,112.456,112.459,112.443,112.445
Time: 15:41:00.000 Date: 2018-01-03,112.444,112.463,112.44,112.46
Time: 15:42:00.000 Date: 2018-01-03,112.461,112.466,112.458,112.458
Time: 15:43:00.000 Date: 2018-01-03,112.46,112.46,112.446,112.447
Time: 15:44:00.000 Date: 2018-01-03,112.448,112.456,112.444,112.447
Time: 15:45:00.000 Date: 2018-01-03,112.45,112.451,112.431,112.433
Time: 15:46:00.000 Date: 2018-01-03,112.434,112.439,112.426,112.426
Time: 15:47:00.000 Date: 2018-01-03,112.427,112.432,112.424,112.425
Time: 15:48:00.000 Date: 2018-01-03,112.427,112.427,112.415,112.42
Time: 15:49:00.000 Date: 2018-01-03,112.421,112.433,112.409,112.411
Time: 14:25:00.000 Date: 2018-01-04,112.774,112.774,112.763,112.767
Time: 14:26:00.000 Date: 2018-01-04,112.766,112.767,112.762,112.762
Time: 14:27:00.000 Date: 2018-01-04,112.763,112.768,112.758,112.761
Time: 14:28:00.000 Date: 2018-01-04,112.765,112.768,112.761,112.761
Time: 14:29:00.000 Date: 2018-01-04,112.762,112.764,112.76,112.763
Time: 14:30:00.000 Date: 2018-01-04,112.762,112.762,112.753,112.759
Time: 14:31:00.000 Date: 2018-01-04,112.76,112.778,112.76,112.767
Time: 14:32:00.000 Date: 2018-01-04,112.768,112.781,112.767,112.781
Time: 14:33:00.000 Date: 2018-01-04,112.78,112.79,112.776,112.782
Time: 14:34:00.000 Date: 2018-01-04,112.781,112.787,112.766,112.769
Time: 14:35:00.000 Date: 2018-01-04,112.771,112.773,112.763,112.765
Time: 14:36:00.000 Date: 2018-01-04,112.766,112.779,112.766,112.774
Time: 14:37:00.000 Date: 2018-01-04,112.773,112.776,112.763,112.771
Time: 14:38:00.000 Date: 2018-01-04,112.772,112.773,112.759,112.759
Time: 14:39:00.000 Date: 2018-01-04,112.758,112.775,112.751,112.767
Time: 14:40:00.000 Date: 2018-01-04,112.766,112.77,112.76,112.761
Time: 14:41:00.000 Date: 2018-01-04,112.76,112.77,112.759,112.769
Time: 14:42:00.000 Date: 2018-01-04,112.768,112.781,112.765,112.778
Time: 14:43:00.000 Date: 2018-01-04,112.781,112.786,112.774,112.776
Time: 14:44:00.000 Date: 2018-01-04,112.775,112.787,112.775,112.781
Time: 14:45:00.000 Date: 2018-01-04,112.786,112.801,112.785,112.795
Time: 14:46:00.000 Date: 2018-01-04,112.794,112.8,112.786,112.788
Time: 14:47:00.000 Date: 2018-01-04,112.789,112.801,112.788,112.794
Time: 14:48:00.000 Date: 2018-01-04,112.795,112.795,112.759,112.763
Time: 14:49:00.000 Date: 2018-01-04,112.762,112.783,112.759,112.762
Time: 14:50:00.000 Date: 2018-01-04,112.763,112.782,112.762,112.782
Time: 14:51:00.000 Date: 2018-01-04,112.783,112.802,112.781,112.798
Time: 14:52:00.000 Date: 2018-01-04,112.797,112.807,112.786,112.8
Time: 14:53:00.000 Date: 2018-01-04,112.799,112.818,112.797,112.809
Time: 14:54:00.000 Date: 2018-01-04,112.808,112.826,112.804,112.825
Time: 14:55:00.000 Date: 2018-01-04,112.824,112.824,112.808,112.812
Time: 14:56:00.000 Date: 2018-01-04,112.813,112.82,112.806,112.818
Time: 14:57:00.000 Date: 2018-01-04,112.817,112.817,112.799,112.813
Time: 14:58:00.000 Date: 2018-01-04,112.812,112.824,112.807,112.808
Time: 14:59:00.000 Date: 2018-01-04,112.807,112.827,112.807,112.821
Time: 15:00:00.000 Date: 2018-01-04,112.822,112.833,112.816,112.824
Time: 15:01:00.000 Date: 2018-01-04,112.823,112.831,112.814,112.826
Time: 15:02:00.000 Date: 2018-01-04,112.827,112.833,112.826,112.83
Time: 15:03:00.000 Date: 2018-01-04,112.831,112.844,112.829,112.843
Time: 15:04:00.000 Date: 2018-01-04,112.841,112.842,112.83,112.833
Time: 15:05:00.000 Date: 2018-01-04,112.834,112.839,112.832,112.836
Time: 15:06:00.000 Date: 2018-01-04,112.837,112.837,112.831,112.836
Time: 15:07:00.000 Date: 2018-01-04,112.835,112.855,112.828,112.842
Time: 15:08:00.000 Date: 2018-01-04,112.841,112.842,112.835,112.837
Time: 15:09:00.000 Date: 2018-01-04,112.836,112.837,112.823,112.826
Time: 15:10:00.000 Date: 2018-01-04,112.823,112.825,112.78,112.783
Time: 15:11:00.000 Date: 2018-01-04,112.784,112.799,112.78,112.794
Time: 15:12:00.000 Date: 2018-01-04,112.793,112.799,112.786,112.799
Time: 15:13:00.000 Date: 2018-01-04,112.798,112.804,112.793,112.798
Time: 15:14:00.000 Date: 2018-01-04,112.799,112.799,112.782,112.795
Time: 15:15:00.000 Date: 2018-01-04,112.796,112.796,112.781,112.787
Time: 15:16:00.000 Date: 2018-01-04,112.785,112.796,112.782,112.793
Time: 15:17:00.000 Date: 2018-01-04,112.792,112.8,112.788,112.789
Time: 15:18:00.000 Date: 2018-01-04,112.788,112.798,112.786,112.798
Time: 15:19:00.000 Date: 2018-01-04,112.795,112.809,112.792,112.803
Time: 15:20:00.000 Date: 2018-01-04,112.802,112.806,112.797,112.8
Time: 15:21:00.000 Date: 2018-01-04,112.801,112.802,112.784,112.786
Time: 15:22:00.000 Date: 2018-01-04,112.79,112.797,112.782,112.793
Time: 15:23:00.000 Date: 2018-01-04,112.791,112.803,112.791,112.803
Time: 15:24:00.000 Date: 2018-01-04,112.804,112.809,112.797,112.8
Time: 15:25:00.000 Date: 2018-01-04,112.799,112.8,112.786,112.797
Time: 15:26:00.000 Date: 2018-01-04,112.798,112.834,112.798,112.834
Time: 15:27:00.000 Date: 2018-01-04,112.833,112.839,112.826,112.831
Time: 15:28:00.000 Date: 2018-01-04,112.83,112.834,112.828,112.831
Time: 15:29:00.000 Date: 2018-01-04,112.832,112.837,112.825,112.83
Time: 15:30:00.000 Date: 2018-01-04,112.832,112.834,112.827,112.828
Time: 15:31:00.000 Date: 2018-01-04,112.831,112.835,112.825,112.826
Time: 15:32:00.000 Date: 2018-01-04,112.827,112.83,112.821,112.826
Time: 15:33:00.000 Date: 2018-01-04,112.827,112.838,112.821,112.836
Time: 15:34:00.000 Date: 2018-01-04,112.832,112.839,112.832,112.835
Time: 15:35:00.000 Date: 2018-01-04,112.834,112.844,112.832,112.834
Time: 15:36:00.000 Date: 2018-01-04,112.835,112.837,112.824,112.83
Time: 15:37:00.000 Date: 2018-01-04,112.829,112.838,112.82,112.837
Time: 15:38:00.000 Date: 2018-01-04,112.836,112.838,112.82,112.822
Time: 15:39:00.000 Date: 2018-01-04,112.825,112.833,112.824,112.828
Time: 15:40:00.000 Date: 2018-01-04,112.829,112.83,112.816,112.817
Time: 15:41:00.000 Date: 2018-01-04,112.816,112.825,112.812,112.816
Time: 15:42:00.000 Date: 2018-01-04,112.812,112.822,112.812,112.819
Time: 15:43:00.000 Date: 2018-01-04,112.821,112.828,112.82,112.823
Time: 15:44:00.000 Date: 2018-01-04,112.824,112.824,112.806,112.807
Time: 15:45:00.000 Date: 2018-01-04,112.809,112.821,112.807,112.812
Time: 15:46:00.000 Date: 2018-01-04,112.811,112.815,112.794,112.795
Time: 15:47:00.000 Date: 2018-01-04,112.796,112.796,112.765,112.778
Time: 15:48:00.000 Date: 2018-01-04,112.779,112.786,112.779,112.781
Time: 15:49:00.000 Date: 2018-01-04,112.778,112.786,112.769,112.769
Time: 14:25:00.000 Date: 2018-01-05,113.212,113.221,113.209,113.218
Time: 14:26:00.000 Date: 2018-01-05,113.219,113.226,113.218,113.22
Time: 14:27:00.000 Date: 2018-01-05,113.219,113.238,113.218,113.235
Time: 14:28:00.000 Date: 2018-01-05,113.236,113.242,113.224,113.23
Time: 14:29:00.000 Date: 2018-01-05,113.231,113.248,113.231,113.236
Time: 14:30:00.000 Date: 2018-01-05,113.235,113.237,113.217,113.236
Time: 14:31:00.000 Date: 2018-01-05,113.235,113.239,113.219,113.219
Time: 14:32:00.000 Date: 2018-01-05,113.218,113.231,113.212,113.223
Time: 14:33:00.000 Date: 2018-01-05,113.224,113.239,113.219,113.223
Time: 14:34:00.000 Date: 2018-01-05,113.224,113.237,113.21,113.215
Time: 14:35:00.000 Date: 2018-01-05,113.213,113.218,113.206,113.214
Time: 14:36:00.000 Date: 2018-01-05,113.213,113.223,113.212,113.215
Time: 14:37:00.000 Date: 2018-01-05,113.214,113.222,113.207,113.209
Time: 14:38:00.000 Date: 2018-01-05,113.21,113.221,113.207,113.22
Time: 14:39:00.000 Date: 2018-01-05,113.221,113.222,113.187,113.188
Time: 14:40:00.000 Date: 2018-01-05,113.191,113.204,113.186,113.203
Time: 14:41:00.000 Date: 2018-01-05,113.204,113.221,113.204,113.219
Time: 14:42:00.000 Date: 2018-01-05,113.218,113.22,113.204,113.211
Time: 14:43:00.000 Date: 2018-01-05,113.212,113.227,113.212,113.227
Time: 14:44:00.000 Date: 2018-01-05,113.226,113.226,113.213,113.214
Time: 14:45:00.000 Date: 2018-01-05,113.213,113.225,113.208,113.219
Time: 14:46:00.000 Date: 2018-01-05,113.218,113.227,113.214,113.225
Time: 14:47:00.000 Date: 2018-01-05,113.224,113.232,113.224,113.225
Time: 14:48:00.000 Date: 2018-01-05,113.224,113.225,113.209,113.214
Time: 14:49:00.000 Date: 2018-01-05,113.216,113.227,113.212,113.225
Time: 14:50:00.000 Date: 2018-01-05,113.226,113.239,113.221,113.238
Time: 14:51:00.000 Date: 2018-01-05,113.239,113.24,113.221,113.224
Time: 14:52:00.000 Date: 2018-01-05,113.225,113.225,113.217,113.219
Time: 14:53:00.000 Date: 2018-01-05,113.218,113.233,113.218,113.226
Time: 14:54:00.000 Date: 2018-01-05,113.225,113.238,113.225,113.23
Time: 14:55:00.000 Date: 2018-01-05,113.231,113.249,113.229,113.249
Time: 14:56:00.000 Date: 2018-01-05,113.247,113.255,113.244,113.244
Time: 14:57:00.000 Date: 2018-01-05,113.245,113.253,113.242,113.251
Time: 14:58:00.000 Date: 2018-01-05,113.252,113.258,113.249,113.255
Time: 14:59:00.000 Date: 2018-01-05,113.253,113.272,113.246,113.253
Time: 15:00:00.000 Date: 2018-01-05,113.191,113.244,113.172,113.237
Time: 15:01:00.000 Date: 2018-01-05,113.236,113.251,113.22,113.22
Time: 15:02:00.000 Date: 2018-01-05,113.221,113.23,113.221,113.224
Time: 15:03:00.000 Date: 2018-01-05,113.223,113.225,113.214,113.218
Time: 15:04:00.000 Date: 2018-01-05,113.217,113.221,113.206,113.219
Time: 15:05:00.000 Date: 2018-01-05,113.22,113.227,113.204,113.205
Time: 15:06:00.000 Date: 2018-01-05,113.206,113.206,113.185,113.185
Time: 15:07:00.000 Date: 2018-01-05,113.186,113.186,113.172,113.178
Time: 15:08:00.000 Date: 2018-01-05,113.176,113.178,113.151,113.158
Time: 15:09:00.000 Date: 2018-01-05,113.156,113.157,113.142,113.143
Time: 15:10:00.000 Date: 2018-01-05,113.144,113.162,113.142,113.156
Time: 15:11:00.000 Date: 2018-01-05,113.157,113.159,113.141,113.141
Time: 15:12:00.000 Date: 2018-01-05,113.139,113.143,113.133,113.137
Time: 15:13:00.000 Date: 2018-01-05,113.138,113.143,113.134,113.135
Time: 15:14:00.000 Date: 2018-01-05,113.131,113.145,113.131,113.143
