Date Time,Open,High,Low,Close
Time: 14:48:00.000 Date: 2018-01-04,1.20804,1.20836,1.20803,1.20834
Time: 14:49:00.000 Date: 2018-01-04,1.20833,1.20858,1.20814,1.20858
Time: 14:50:00.000 Date: 2018-01-04,1.20854,1.20859,1.20842,1.20849
Time: 14:51:00.000 Date: 2018-01-04,1.20848,1.2086,1.20827,1.20829
Time: 14:52:00.000 Date: 2018-01-04,1.20827,1.20835,1.2081,1.20816
Time: 14:53:00.000 Date: 2018-01-04,1.20819,1.20833,1.20801,1.20826
Time: 14:54:00.000 Date: 2018-01-04,1.20827,1.20837,1.20794,1.20796
Time: 14:55:00.000 Date: 2018-01-04,1.20801,1.20822,1.20778,1.20817
Time: 14:56:00.000 Date: 2018-01-04,1.20818,1.20844,1.20814,1.20826
Time: 14:57:00.000 Date: 2018-01-04,1.20827,1.20841,1.20822,1.20828
Time: 14:58:00.000 Date: 2018-01-04,1.20829,1.20829,1.20801,1.2082
Time: 14:59:00.000 Date: 2018-01-04,1.20819,1.20824,1.20812,1.20821
Time: 15:00:00.000 Date: 2018-01-04,1.2082,1.20834,1.20811,1.20813
Time: 15:01:00.000 Date: 2018-01-04,1.20814,1.20827,1.20788,1.20803
Time: 15:02:00.000 Date: 2018-01-04,1.20807,1.20807,1.20788,1.20793
Time: 15:03:00.000 Date: 2018-01-04,1.20794,1.20797,1.20769,1.2077
Time: 15:04:00.000 Date: 2018-01-04,1.20771,1.20783,1.20764,1.20776
Time: 15:05:00.000 Date: 2018-01-04,1.20775,1.20777,1.20763,1.20776
Time: 15:06:00.000 Date: 2018-01-04,1.20773,1.20792,1.20769,1.20773
Time: 15:07:00.000 Date: 2018-01-04,1.20774,1.20792,1.20768,1.20788
Time: 15:08:00.000 Date: 2018-01-04,1.20789,1.20798,1.20786,1.20796
Time: 15:09:00.000 Date: 2018-01-04,1.20797,1.20802,1.20791,1.20802
Time: 15:10:00.000 Date: 2018-01-04,1.20801,1.20871,1.20801,1.20871
Time: 15:11:00.000 Date: 2018-01-04,1.20868,1.20876,1.20828,1.20839
Time: 15:12:00.000 Date: 2018-01-04,1.20838,1.20852,1.20832,1.20842
Time: 15:13:00.000 Date: 2018-01-04,1.20844,1.20844,1.20836,1.20843
Time: 15:14:00.000 Date: 2018-01-04,1.20842,1.2088,1.20839,1.20875
Time: 15:15:00.000 Date: 2018-01-04,1.20876,1.20876,1.20849,1.20859
Time: 15:16:00.000 Date: 2018-01-04,1.20857,1.20862,1.20848,1.2085
Time: 15:17:00.000 Date: 2018-01-04,1.20851,1.20854,1.20845,1.20851
Time: 15:18:00.000 Date: 2018-01-04,1.2085,1.20857,1.20846,1.20847
Time: 15:19:00.000 Date: 2018-01-04,1.20844,1.20848,1.20834,1.20837
