Date Time,Open,High,Low,Close
Time: 15:11:00.000 Date: 2018-01-03,0.70914,0.70918,0.70899,0.70903
Time: 15:12:00.000 Date: 2018-01-03,0.70904,0.70906,0.70893,0.70904
Time: 15:13:00.000 Date: 2018-01-03,0.70903,0.70913,0.70902,0.70907
Time: 15:14:00.000 Date: 2018-01-03,0.70906,0.70916,0.70902,0.70913
Time: 15:15:00.000 Date: 2018-01-03,0.70914,0.70918,0.70912,0.70912
Time: 15:16:00.000 Date: 2018-01-03,0.70913,0.70916,0.70904,0.70913
Time: 15:17:00.000 Date: 2018-01-03,0.70914,0.70917,0.70905,0.7091
Time: 15:18:00.000 Date: 2018-01-03,0.70909,0.70912,0.70903,0.70911
Time: 15:19:00.000 Date: 2018-01-03,0.7091,0.70917,0.70908,0.70914
Time: 15:20:00.000 Date: 2018-01-03,0.70913,0.70918,0.7091,0.70912
Time: 15:21:00.000 Date: 2018-01-03,0.7091,0.7091,0.70894,0.70895
Time: 15:22:00.000 Date: 2018-01-03,0.70896,0.70903,0.70886,0.70889
Time: 15:23:00.000 Date: 2018-01-03,0.70888,0.70889,0.70867,0.70873
Time: 15:24:00.000 Date: 2018-01-03,0.70872,0.70881,0.70871,0.70878
Time: 15:25:00.000 Date: 2018-01-03,0.70877,0.70884,0.70873,0.70881
Time: 15:26:00.000 Date: 2018-01-03,0.70879,0.70881,0.7086,0.7086
Time: 15:27:00.000 Date: 2018-01-03,0.70859,0.7087,0.70857,0.70859
Time: 15:28:00.000 Date: 2018-01-03,0.7086,0.70872,0.70857,0.7087
Time: 15:29:00.000 Date: 2018-01-03,0.70869,0.70871,0.70861,0.70863
Time: 15:30:00.000 Date: 2018-01-03,0.70867,0.70881,0.70861,0.70879
Time: 15:31:00.000 Date: 2018-01-03,0.70878,0.7089,0.70873,0.70885
Time: 15:32:00.000 Date: 2018-01-03,0.70886,0.70887,0.70883,0.70884
Time: 15:33:00.000 Date: 2018-01-03,0.70885,0.70886,0.70884,0.70885
