Date Time,Open,High,Low,Close
Time: 21:00:00.000 Date: 2018-05-14,1.35549,1.35717,1.34512,1.35069
Time: 21:00:00.000 Date: 2018-05-15,1.35042,1.3521,1.34559,1.34896
Time: 21:00:00.000 Date: 2018-05-16,1.34837,1.35694,1.34743,1.35142
Time: 21:00:00.000 Date: 2018-05-17,1.35148,1.35281,1.34551,1.34692
Time: 21:00:00.000 Date: 2018-05-20,1.34597,1.3483,1.33909,1.34287
Time: 21:00:00.000 Date: 2018-05-21,1.3424,1.34915,1.34126,1.34319
Time: 21:00:00.000 Date: 2018-05-22,1.3428,1.34422,1.33055,1.33495
Time: 21:00:00.000 Date: 2018-05-23,1.33366,1.34217,1.33366,1.3381
Time: 21:00:00.000 Date: 2018-05-24,1.33772,1.33881,1.32941,1.3297
Time: 21:00:00.000 Date: 2018-05-27,1.33148,1.33408,1.32965,1.33091
Time: 21:00:00.000 Date: 2018-05-28,1.33059,1.33254,1.32044,1.32536
Time: 21:00:00.000 Date: 2018-05-29,1.32428,1.33071,1.3242,1.3282
Time: 21:00:00.000 Date: 2018-05-30,1.32828,1.3348,1.32773,1.3293
Time: 21:00:00.000 Date: 2018-05-31,1.32936,1.33618,1.32539,1.33491
Time: 21:00:00.000 Date: 2018-06-03,1.3341,1.33985,1.32949,1.33115
Time: 21:00:00.000 Date: 2018-06-04,1.33125,1.34087,1.3302,1.33958
Time: 21:00:00.000 Date: 2018-06-05,1.33866,1.34432,1.33859,1.3413
Time: 21:00:00.000 Date: 2018-06-06,1.34099,1.3472,1.33723,1.34174
Time: 21:00:00.000 Date: 2018-06-07,1.34209,1.34391,1.33547,1.34074
Time: 21:00:00.000 Date: 2018-06-10,1.34074,1.34414,1.33448,1.33822
Time: 21:00:00.000 Date: 2018-06-11,1.33751,1.34248,1.3342,1.33709
Time: 21:00:00.000 Date: 2018-06-12,1.33713,1.33894,1.33082,1.33763
Time: 21:00:00.000 Date: 2018-06-13,1.33695,1.34467,1.32568,1.32589
Time: 21:00:00.000 Date: 2018-06-14,1.32599,1.32983,1.32113,1.32812
Time: 21:00:00.000 Date: 2018-06-17,1.32654,1.32803,1.3226,1.32459
Time: 21:00:00.000 Date: 2018-06-18,1.3244,1.32728,1.31507,1.31736
Time: 21:00:00.000 Date: 2018-06-19,1.31722,1.32168,1.3146,1.31713
Time: 21:00:00.000 Date: 2018-06-20,1.31706,1.327,1.31019,1.32418
Time: 21:00:00.000 Date: 2018-06-21,1.324,1.33151,1.32297,1.32626
Time: 21:00:00.000 Date: 2018-06-24,1.32505,1.32902,1.32213,1.32805
Time: 21:00:00.000 Date: 2018-06-25,1.32754,1.3292,1.31921,1.32225
Time: 21:00:00.000 Date: 2018-06-26,1.3219,1.3234,1.31066,1.31137
Time: 21:00:00.000 Date: 2018-06-27,1.3111,1.31204,1.30498,1.30773
Time: 21:00:00.000 Date: 2018-06-28,1.30759,1.32134,1.30674,1.32066
Time: 21:00:00.000 Date: 2018-07-01,1.31952,1.32085,1.30952,1.31425
Time: 21:00:00.000 Date: 2018-07-02,1.31462,1.32067,1.31147,1.31925
Time: 21:00:00.000 Date: 2018-07-03,1.31881,1.32495,1.31708,1.32277
Time: 21:00:00.000 Date: 2018-07-04,1.32181,1.32746,1.32039,1.32196
Time: 21:00:00.000 Date: 2018-07-05,1.32094,1.32901,1.32034,1.32824
Time: 21:00:00.000 Date: 2018-07-08,1.33095,1.33626,1.31892,1.32579
Time: 21:00:00.000 Date: 2018-07-09,1.32559,1.3301,1.32233,1.32711
Time: 21:00:00.000 Date: 2018-07-10,1.32705,1.32854,1.31996,1.32045
Time: 21:00:00.000 Date: 2018-07-11,1.32026,1.32448,1.31803,1.32046
Time: 21:00:00.000 Date: 2018-07-12,1.32027,1.32384,1.31026,1.32373
Time: 21:00:00.000 Date: 2018-07-15,1.32264,1.32929,1.32168,1.32357
Time: 21:00:00.000 Date: 2018-07-16,1.32336,1.32689,1.30686,1.31155
Time: 21:00:00.000 Date: 2018-07-17,1.3111,1.31169,1.30099,1.30685
Time: 21:00:00.000 Date: 2018-07-18,1.30656,1.30832,1.29576,1.30141
Time: 21:00:00.000 Date: 2018-07-19,1.30136,1.31398,1.2995,1.31296
Time: 21:00:00.000 Date: 2018-07-22,1.312,1.31581,1.30822,1.30994
Time: 21:00:00.000 Date: 2018-07-23,1.30986,1.31594,1.30716,1.3143
Time: 21:00:00.000 Date: 2018-07-24,1.31419,1.32008,1.31327,1.31913
Time: 21:00:00.000 Date: 2018-07-25,1.31882,1.32133,1.31054,1.31093
Time: 21:00:00.000 Date: 2018-07-26,1.31054,1.3131,1.30828,1.31016
Time: 21:00:00.000 Date: 2018-07-29,1.31095,1.3152,1.30961,1.31324
Time: 21:00:00.000 Date: 2018-07-30,1.31319,1.31726,1.30898,1.31237
Time: 21:00:00.000 Date: 2018-07-31,1.3117,1.31443,1.30954,1.31243
Time: 21:00:00.000 Date: 2018-08-01,1.31164,1.31287,1.30144,1.30165
Time: 21:00:00.000 Date: 2018-08-02,1.30116,1.30432,1.29754,1.3002
Time: 21:00:00.000 Date: 2018-08-05,1.3005,1.3009,1.292,1.2943
Time: 21:00:00.000 Date: 2018-08-06,1.29449,1.29736,1.29241,1.29379
Time: 21:00:00.000 Date: 2018-08-07,1.29368,1.29599,1.28537,1.28832
Time: 21:00:00.000 Date: 2018-08-08,1.28779,1.29116,1.28198,1.28239
Time: 21:00:00.000 Date: 2018-08-09,1.28238,1.28366,1.27226,1.2771
Time: 21:00:00.000 Date: 2018-08-12,1.27422,1.27913,1.27301,1.27657
Time: 21:00:00.000 Date: 2018-08-13,1.27646,1.28278,1.27046,1.27193
Time: 21:00:00.000 Date: 2018-08-14,1.27226,1.27353,1.26618,1.26974
Time: 21:00:00.000 Date: 2018-08-15,1.26957,1.27541,1.26853,1.27117
Time: 21:00:00.000 Date: 2018-08-16,1.27094,1.27528,1.26979,1.27508
Time: 21:00:00.000 Date: 2018-08-19,1.27418,1.27993,1.27294,1.27953
Time: 21:00:00.000 Date: 2018-08-20,1.27937,1.29247,1.27922,1.29041
Time: 21:00:00.000 Date: 2018-08-21,1.28922,1.29361,1.28682,1.29135
Time: 21:00:00.000 Date: 2018-08-22,1.2906,1.29173,1.28047,1.28151
Time: 21:00:00.000 Date: 2018-08-23,1.28095,1.28811,1.27993,1.28488
Time: 21:00:00.000 Date: 2018-08-26,1.28376,1.2901,1.28288,1.28936
Time: 21:00:00.000 Date: 2018-08-27,1.289,1.29318,1.28616,1.28705
Time: 21:00:00.000 Date: 2018-08-28,1.28676,1.30323,1.28453,1.30275
Time: 21:00:00.000 Date: 2018-08-29,1.30237,1.30432,1.29853,1.3011
Time: 21:00:00.000 Date: 2018-08-30,1.30055,1.30286,1.29454,1.29567
Time: 21:00:00.000 Date: 2018-09-02,1.2911,1.29335,1.2855,1.28713
Time: 21:00:00.000 Date: 2018-09-03,1.28653,1.28756,1.28105,1.28529
Time: 21:00:00.000 Date: 2018-09-04,1.28553,1.29827,1.27853,1.29053
Time: 21:00:00.000 Date: 2018-09-05,1.29014,1.29625,1.28962,1.29256
Time: 21:00:00.000 Date: 2018-09-06,1.29257,1.30284,1.29082,1.29159
Time: 21:00:00.000 Date: 2018-09-09,1.29214,1.30516,1.28969,1.30264
Time: 21:00:00.000 Date: 2018-09-10,1.30227,1.30871,1.29649,1.30311
Time: 21:00:00.000 Date: 2018-09-11,1.3027,1.30831,1.29799,1.30476
Time: 21:00:00.000 Date: 2018-09-12,1.30394,1.31232,1.30263,1.31058
Time: 21:00:00.000 Date: 2018-09-13,1.31058,1.31429,1.30566,1.30689
Time: 21:00:00.000 Date: 2018-09-16,1.30664,1.31649,1.30664,1.31581
Time: 21:00:00.000 Date: 2018-09-17,1.31579,1.3172,1.31188,1.31473
Time: 21:00:00.000 Date: 2018-09-18,1.31469,1.32148,1.30968,1.31446
Time: 21:00:00.000 Date: 2018-09-19,1.31356,1.3298,1.31335,1.32692
Time: 21:00:00.000 Date: 2018-09-20,1.32629,1.32766,1.30548,1.30831
Time: 21:00:00.000 Date: 2018-09-23,1.30747,1.31671,1.3063,1.31166
Time: 21:00:00.000 Date: 2018-09-24,1.31187,1.31936,1.30948,1.31815
Time: 21:00:00.000 Date: 2018-09-25,1.31788,1.32173,1.31382,1.31662
Time: 21:00:00.000 Date: 2018-09-26,1.31644,1.3178,1.30742,1.30787
Time: 21:00:00.000 Date: 2018-09-27,1.30741,1.30901,1.30005,1.30282
Time: 21:00:00.000 Date: 2018-09-30,1.3038,1.31154,1.3012,1.30398
Time: 21:00:00.000 Date: 2018-10-01,1.3043,1.30485,1.2941,1.29783
Time: 21:00:00.000 Date: 2018-10-02,1.29774,1.30226,1.29233,1.29387
Time: 21:00:00.000 Date: 2018-10-03,1.29413,1.30411,1.2922,1.302
Time: 21:00:00.000 Date: 2018-10-04,1.3021,1.31226,1.30034,1.31148
Time: 21:00:00.000 Date: 2018-10-07,1.312,1.31328,1.30283,1.30926
Time: 21:00:00.000 Date: 2018-10-08,1.30833,1.315,1.3033,1.31446
Time: 21:00:00.000 Date: 2018-10-09,1.31412,1.32156,1.31311,1.31897
Time: 21:00:00.000 Date: 2018-10-10,1.319,1.32461,1.31823,1.32345
Time: 21:00:00.000 Date: 2018-10-11,1.3226,1.32577,1.31469,1.31525
Time: 21:00:00.000 Date: 2018-10-14,1.3083,1.31817,1.3083,1.31513
Time: 21:00:00.000 Date: 2018-10-15,1.31525,1.32365,1.31408,1.31855
Time: 21:00:00.000 Date: 2018-10-16,1.31836,1.31925,1.30999,1.31141
Time: 21:00:00.000 Date: 2018-10-17,1.31138,1.31314,1.30161,1.30166
Time: 21:00:00.000 Date: 2018-10-18,1.30174,1.31042,1.30113,1.30652
Time: 21:00:00.000 Date: 2018-10-21,1.30681,1.309,1.29563,1.29653
Time: 21:00:00.000 Date: 2018-10-22,1.29606,1.30442,1.29373,1.29836
Time: 21:00:00.000 Date: 2018-10-23,1.29823,1.29905,1.28673,1.28788
Time: 21:00:00.000 Date: 2018-10-24,1.2879,1.2919,1.27972,1.28175
Time: 21:00:00.000 Date: 2018-10-25,1.2815,1.28414,1.27772,1.28277
Time: 21:00:00.000 Date: 2018-10-28,1.28207,1.28531,1.27918,1.27922
Time: 21:00:00.000 Date: 2018-10-29,1.27916,1.28127,1.26958,1.27055
Time: 21:00:00.000 Date: 2018-10-30,1.27002,1.28307,1.26972,1.27654
Time: 21:00:00.000 Date: 2018-10-31,1.27642,1.30346,1.27604,1.2997
Time: 21:00:00.000 Date: 2018-11-01,1.29999,1.30407,1.29515,1.29661
Time: 22:00:00.000 Date: 2018-11-04,1.30159,1.30555,1.29645,1.30427
Time: 22:00:00.000 Date: 2018-11-05,1.30392,1.3107,1.30211,1.31045
Time: 22:00:00.000 Date: 2018-11-06,1.30972,1.31745,1.30733,1.31272
Time: 22:00:00.000 Date: 2018-11-07,1.31215,1.31497,1.30448,1.30605
Time: 22:00:00.000 Date: 2018-11-08,1.30613,1.30701,1.29583,1.2974
Time: 22:00:00.000 Date: 2018-11-11,1.29178,1.29466,1.28273,1.28498
Time: 22:00:00.000 Date: 2018-11-12,1.28468,1.30473,1.2837,1.29685
Time: 22:00:00.000 Date: 2018-11-13,1.2972,1.30714,1.28814,1.29895
Time: 22:00:00.000 Date: 2018-11-14,1.2982,1.30301,1.27234,1.27674
Time: 22:00:00.000 Date: 2018-11-15,1.27658,1.28774,1.27605,1.28208
Time: 22:00:00.000 Date: 2018-11-18,1.28438,1.28841,1.2794,1.28514
Time: 22:00:00.000 Date: 2018-11-19,1.28446,1.28827,1.27765,1.27864
Time: 22:00:00.000 Date: 2018-11-20,1.27824,1.28196,1.27643,1.27771
Time: 22:00:00.000 Date: 2018-11-21,1.27705,1.29272,1.27678,1.28759
Time: 22:00:00.000 Date: 2018-11-22,1.28753,1.28827,1.27979,1.2808
Time: 22:00:00.000 Date: 2018-11-25,1.28225,1.28641,1.27952,1.2808
Time: 22:00:00.000 Date: 2018-11-26,1.28083,1.28197,1.27254,1.27415
Time: 22:00:00.000 Date: 2018-11-27,1.274,1.2847,1.27321,1.28236
Time: 22:00:00.000 Date: 2018-11-28,1.28234,1.28497,1.27554,1.27841
Time: 22:00:00.000 Date: 2018-11-29,1.27836,1.28095,1.2735,1.27488
Time: 22:00:00.000 Date: 2018-12-02,1.2742,1.28248,1.26988,1.27236
Time: 22:00:00.000 Date: 2018-12-03,1.27229,1.28397,1.26582,1.27153
Time: 22:00:00.000 Date: 2018-12-04,1.27112,1.2798,1.26719,1.27328
Time: 22:00:00.000 Date: 2018-12-05,1.27319,1.28113,1.26995,1.2784
Time: 22:00:00.000 Date: 2018-12-06,1.27784,1.27901,1.27112,1.27319
Time: 22:00:00.000 Date: 2018-12-09,1.27018,1.27594,1.25067,1.25599
Time: 22:00:00.000 Date: 2018-12-10,1.2561,1.26377,1.248,1.2488
Time: 22:00:00.000 Date: 2018-12-11,1.24828,1.26709,1.2477,1.26257
Time: 22:00:00.000 Date: 2018-12-12,1.2625,1.26863,1.2606,1.26577
Time: 22:00:00.000 Date: 2018-12-13,1.26487,1.2663,1.25298,1.25839
Time: 22:00:00.000 Date: 2018-12-16,1.25998,1.26466,1.25683,1.26143
Time: 22:00:00.000 Date: 2018-12-17,1.26118,1.27058,1.261,1.264
Time: 22:00:00.000 Date: 2018-12-18,1.26354,1.2679,1.26066,1.26107
Time: 22:00:00.000 Date: 2018-12-19,1.2609,1.27067,1.26086,1.26587
Time: 22:00:00.000 Date: 2018-12-20,1.26527,1.26978,1.26177,1.26254
Time: 22:00:00.000 Date: 2018-12-23,1.26448,1.27385,1.26347,1.26916
Time: 22:00:00.000 Date: 2018-12-25,1.26738,1.27189,1.26306,1.26342
Time: 22:00:00.000 Date: 2018-12-26,1.26312,1.26746,1.26156,1.26439
Time: 22:00:00.000 Date: 2018-12-27,1.26418,1.27076,1.26352,1.26959
Time: 22:00:00.000 Date: 2018-12-30,1.26937,1.28148,1.26802,1.274
Time: 22:00:00.000 Date: 2019-01-01,1.27469,1.27727,1.25812,1.26099
Time: 22:00:00.000 Date: 2019-01-02,1.26037,1.26475,1.23964,1.26373
Time: 00:00:00.000 Date: 0001-01-01,0,0,0,0
