Date Time,Open,High,Low,Close
Time: 15:25:00.000 Date: 2018-01-03,12.36693,12.37213,12.36693,12.37213
Time: 15:26:00.000 Date: 2018-01-03,12.37243,12.38404,12.37243,12.38404
Time: 15:27:00.000 Date: 2018-01-03,12.38357,12.38544,12.38313,12.38454
Time: 15:28:00.000 Date: 2018-01-03,12.38424,12.38954,12.38163,12.38363
Time: 15:29:00.000 Date: 2018-01-03,12.38343,12.38444,12.38283,12.38283
Time: 15:30:00.000 Date: 2018-01-03,12.38323,12.38363,12.38094,12.38113
Time: 15:31:00.000 Date: 2018-01-03,12.38114,12.38134,12.37763,12.37884
Time: 15:32:00.000 Date: 2018-01-03,12.37863,12.37894,12.37863,12.37893
Time: 15:33:00.000 Date: 2018-01-03,12.37894,12.37904,12.36243,12.36306
Time: 15:34:00.000 Date: 2018-01-03,12.36353,12.36935,12.33604,12.36935
Time: 15:35:00.000 Date: 2018-01-03,12.36899,12.36899,12.34203,12.34939
Time: 15:36:00.000 Date: 2018-01-03,12.34938,12.34938,12.34703,12.34784
Time: 15:37:00.000 Date: 2018-01-03,12.34774,12.35754,12.34774,12.35597
Time: 15:38:00.000 Date: 2018-01-03,12.35589,12.35714,12.34913,12.35094
Time: 15:39:00.000 Date: 2018-01-03,12.35093,12.35134,12.34982,12.35134
Time: 15:40:00.000 Date: 2018-01-03,12.35133,12.35454,12.35133,12.35304
Time: 15:41:00.000 Date: 2018-01-03,12.35274,12.37304,12.35214,12.36993
Time: 15:42:00.000 Date: 2018-01-03,12.36994,12.37074,12.36793,12.36843
Time: 15:43:00.000 Date: 2018-01-03,12.36844,12.36844,12.36453,12.36484
Time: 15:44:00.000 Date: 2018-01-03,12.36493,12.36764,12.36493,12.36754
Time: 15:45:00.000 Date: 2018-01-03,12.36753,12.36784,12.36234,12.36394
Time: 15:46:00.000 Date: 2018-01-03,12.36424,12.36424,12.35994,12.36064
Time: 15:47:00.000 Date: 2018-01-03,12.36063,12.36303,12.35814,12.36194
Time: 15:48:00.000 Date: 2018-01-03,12.36174,12.36304,12.35423,12.36274
Time: 15:49:00.000 Date: 2018-01-03,12.36294,12.36723,12.36033,12.36093
Time: 14:25:00.000 Date: 2018-01-04,12.30864,12.30884,12.30854,12.30864
Time: 14:26:00.000 Date: 2018-01-04,12.30773,12.30834,12.30773,12.30834
Time: 14:27:00.000 Date: 2018-01-04,12.30833,12.30893,12.30833,12.30863
Time: 14:28:00.000 Date: 2018-01-04,12.30883,12.30884,12.30643,12.30644
Time: 14:29:00.000 Date: 2018-01-04,12.30523,12.30523,12.30163,12.30174
Time: 14:30:00.000 Date: 2018-01-04,12.30053,12.30413,12.29914,12.30413
Time: 14:31:00.000 Date: 2018-01-04,12.30393,12.30413,12.30113,12.30233
Time: 14:32:00.000 Date: 2018-01-04,12.30033,12.30153,12.29373,12.29373
Time: 14:33:00.000 Date: 2018-01-04,12.29294,12.29584,12.28434,12.28454
Time: 14:34:00.000 Date: 2018-01-04,12.28434,12.28604,12.27573,12.27753
Time: 14:35:00.000 Date: 2018-01-04,12.27754,12.28843,12.27734,12.28744
Time: 14:36:00.000 Date: 2018-01-04,12.28714,12.28754,12.2847,12.28583
Time: 14:37:00.000 Date: 2018-01-04,12.28584,12.28863,12.28544,12.28653
Time: 14:38:00.000 Date: 2018-01-04,12.28693,12.28793,12.28573,12.28734
Time: 14:39:00.000 Date: 2018-01-04,12.28756,12.28944,12.28484,12.28894
Time: 14:40:00.000 Date: 2018-01-04,12.28893,12.29175,12.28854,12.29034
Time: 14:41:00.000 Date: 2018-01-04,12.29033,12.29044,12.28852,12.28964
Time: 14:42:00.000 Date: 2018-01-04,12.28903,12.28904,12.28473,12.28514
Time: 14:43:00.000 Date: 2018-01-04,12.28554,12.28554,12.28024,12.28164
Time: 14:44:00.000 Date: 2018-01-04,12.28123,12.28323,12.27707,12.28213
Time: 14:45:00.000 Date: 2018-01-04,12.28153,12.29004,12.28152,12.28994
Time: 14:46:00.000 Date: 2018-01-04,12.28984,12.29124,12.28984,12.29004
Time: 14:47:00.000 Date: 2018-01-04,12.29014,12.29084,12.28984,12.28984
Time: 14:48:00.000 Date: 2018-01-04,12.29024,12.29034,12.28934,12.28964
Time: 14:49:00.000 Date: 2018-01-04,12.28963,12.29113,12.28863,12.29007
Time: 14:50:00.000 Date: 2018-01-04,12.29006,12.29044,12.28893,12.28894
Time: 14:51:00.000 Date: 2018-01-04,12.28893,12.29014,12.28794,12.28944
Time: 14:52:00.000 Date: 2018-01-04,12.28983,12.28984,12.28684,12.28684
Time: 14:53:00.000 Date: 2018-01-04,12.28674,12.28884,12.28653,12.28744
Time: 14:54:00.000 Date: 2018-01-04,12.28754,12.29856,12.28754,12.29856
Time: 14:55:00.000 Date: 2018-01-04,12.29902,12.30638,12.29719,12.29964
Time: 14:56:00.000 Date: 2018-01-04,12.29963,12.29964,12.2922,12.29234
Time: 14:57:00.000 Date: 2018-01-04,12.29223,12.29622,12.29223,12.29622
Time: 14:58:00.000 Date: 2018-01-04,12.29607,12.2978,12.29563,12.2978
Time: 14:59:00.000 Date: 2018-01-04,12.29779,12.29844,12.29779,12.29814
Time: 15:00:00.000 Date: 2018-01-04,12.29813,12.29824,12.29593,12.29794
Time: 15:01:00.000 Date: 2018-01-04,12.29814,12.29814,12.29607,12.29607
Time: 15:02:00.000 Date: 2018-01-04,12.29629,12.29629,12.29002,12.29196
Time: 15:03:00.000 Date: 2018-01-04,12.29206,12.29577,12.28684,12.28685
Time: 15:04:00.000 Date: 2018-01-04,12.28684,12.28981,12.28224,12.28804
Time: 15:05:00.000 Date: 2018-01-04,12.28803,12.28934,12.28803,12.28934
Time: 15:06:00.000 Date: 2018-01-04,12.28952,12.29001,12.28804,12.28894
Time: 15:07:00.000 Date: 2018-01-04,12.28874,12.28914,12.28464,12.28584
Time: 15:08:00.000 Date: 2018-01-04,12.28583,12.28847,12.28384,12.28654
Time: 15:09:00.000 Date: 2018-01-04,12.28553,12.28794,12.28538,12.28783
Time: 15:10:00.000 Date: 2018-01-04,12.28784,12.28784,12.28304,12.28304
Time: 15:11:00.000 Date: 2018-01-04,12.28334,12.28524,12.28084,12.28244
Time: 15:12:00.000 Date: 2018-01-04,12.28203,12.28654,12.28194,12.28274
Time: 15:13:00.000 Date: 2018-01-04,12.28253,12.28284,12.28253,12.28264
Time: 15:14:00.000 Date: 2018-01-04,12.28193,12.28214,12.28033,12.28114
Time: 15:15:00.000 Date: 2018-01-04,12.28113,12.28123,12.28024,12.28024
Time: 15:16:00.000 Date: 2018-01-04,12.28044,12.28044,12.27524,12.27714
Time: 15:17:00.000 Date: 2018-01-04,12.27654,12.27654,12.26803,12.27064
Time: 15:18:00.000 Date: 2018-01-04,12.27044,12.27834,12.27003,12.27754
Time: 15:19:00.000 Date: 2018-01-04,12.27753,12.27784,12.27753,12.27774
Time: 15:20:00.000 Date: 2018-01-04,12.27734,12.27734,12.27344,12.27524
Time: 15:21:00.000 Date: 2018-01-04,12.27534,12.27763,12.27016,12.27034
Time: 15:22:00.000 Date: 2018-01-04,12.27054,12.27064,12.26668,12.26764
Time: 15:23:00.000 Date: 2018-01-04,12.26763,12.27822,12.26763,12.27794
Time: 15:24:00.000 Date: 2018-01-04,12.27793,12.27894,12.27394,12.27394
Time: 15:25:00.000 Date: 2018-01-04,12.27393,12.27464,12.27213,12.27214
Time: 15:26:00.000 Date: 2018-01-04,12.27244,12.27314,12.26953,12.27275
Time: 15:27:00.000 Date: 2018-01-04,12.27303,12.27543,12.27303,12.27474
Time: 15:28:00.000 Date: 2018-01-04,12.27502,12.27684,12.27475,12.27654
Time: 15:29:00.000 Date: 2018-01-04,12.27653,12.27654,12.27594,12.27654
Time: 15:30:00.000 Date: 2018-01-04,12.27688,12.27724,12.27563,12.27714
Time: 15:31:00.000 Date: 2018-01-04,12.27713,12.28254,12.27713,12.28204
Time: 15:32:00.000 Date: 2018-01-04,12.28203,12.28524,12.28193,12.28434
Time: 15:33:00.000 Date: 2018-01-04,12.28433,12.28754,12.28433,12.28684
Time: 15:34:00.000 Date: 2018-01-04,12.28664,12.28754,12.28574,12.28594
Time: 15:35:00.000 Date: 2018-01-04,12.28593,12.28654,12.28593,12.28634
Time: 15:36:00.000 Date: 2018-01-04,12.28633,12.28654,12.28463,12.28604
Time: 15:37:00.000 Date: 2018-01-04,12.28603,12.28804,12.28563,12.28804
Time: 15:38:00.000 Date: 2018-01-04,12.28734,12.28774,12.28453,12.28601
Time: 15:39:00.000 Date: 2018-01-04,12.28643,12.28804,12.2852,12.28804
Time: 15:40:00.000 Date: 2018-01-04,12.28764,12.28764,12.28643,12.28654
Time: 15:41:00.000 Date: 2018-01-04,12.28653,12.28654,12.28613,12.28634
Time: 15:42:00.000 Date: 2018-01-04,12.28633,12.28634,12.28533,12.28597
Time: 15:43:00.000 Date: 2018-01-04,12.28593,12.28593,12.28416,12.28543
Time: 15:44:00.000 Date: 2018-01-04,12.28544,12.28574,12.28533,12.28574
Time: 15:45:00.000 Date: 2018-01-04,12.28573,12.28604,12.2852,12.28604
Time: 15:46:00.000 Date: 2018-01-04,12.28603,12.28619,12.28246,12.28619
Time: 15:47:00.000 Date: 2018-01-04,12.28673,12.29084,12.28673,12.29054
Time: 15:48:00.000 Date: 2018-01-04,12.29053,12.29274,12.29044,12.29274
Time: 15:49:00.000 Date: 2018-01-04,12.29264,12.29284,12.29073,12.29134
Time: 14:25:00.000 Date: 2018-01-05,12.36153,12.36714,12.36151,12.36524
Time: 14:26:00.000 Date: 2018-01-05,12.36523,12.37144,12.36523,12.36814
Time: 14:27:00.000 Date: 2018-01-05,12.36844,12.37484,12.36814,12.37484
Time: 14:28:00.000 Date: 2018-01-05,12.37504,12.37743,12.37184,12.37374
Time: 14:29:00.000 Date: 2018-01-05,12.37404,12.37803,12.37204,12.37773
Time: 14:30:00.000 Date: 2018-01-05,12.37723,12.39163,12.37693,12.39089
Time: 14:31:00.000 Date: 2018-01-05,12.39042,12.39043,12.38483,12.38634
Time: 14:32:00.000 Date: 2018-01-05,12.38633,12.38743,12.38154,12.38544
Time: 14:33:00.000 Date: 2018-01-05,12.38563,12.38974,12.38534,12.38664
Time: 14:34:00.000 Date: 2018-01-05,12.38663,12.39004,12.37644,12.37724
Time: 14:35:00.000 Date: 2018-01-05,12.37743,12.38063,12.37623,12.37713
Time: 14:36:00.000 Date: 2018-01-05,12.37653,12.38184,12.37163,12.37163
Time: 14:37:00.000 Date: 2018-01-05,12.37164,12.37214,12.37094,12.37164
Time: 14:38:00.000 Date: 2018-01-05,12.37163,12.37824,12.37154,12.37824
Time: 14:39:00.000 Date: 2018-01-05,12.37823,12.37824,12.37153,12.37173
Time: 14:40:00.000 Date: 2018-01-05,12.37203,12.37324,12.37143,12.37324
Time: 14:41:00.000 Date: 2018-01-05,12.37323,12.37384,12.37084,12.37264
Time: 14:42:00.000 Date: 2018-01-05,12.37263,12.37274,12.37004,12.37184
Time: 14:43:00.000 Date: 2018-01-05,12.37183,12.37184,12.36914,12.36994
Time: 14:44:00.000 Date: 2018-01-05,12.36983,12.36983,12.36793,12.36804
Time: 14:45:00.000 Date: 2018-01-05,12.36803,12.36874,12.36723,12.36774
Time: 14:46:00.000 Date: 2018-01-05,12.36773,12.36864,12.36773,12.36864
Time: 14:47:00.000 Date: 2018-01-05,12.36844,12.37161,12.36714,12.36864
Time: 14:48:00.000 Date: 2018-01-05,12.36863,12.37216,12.36403,12.36513
Time: 14:49:00.000 Date: 2018-01-05,12.36523,12.37303,12.36463,12.37063
Time: 14:50:00.000 Date: 2018-01-05,12.37123,12.37733,12.37083,12.37643
Time: 14:51:00.000 Date: 2018-01-05,12.37713,12.38403,12.37583,12.37793
Time: 14:52:00.000 Date: 2018-01-05,12.37813,12.37813,12.37343,12.37463
Time: 14:53:00.000 Date: 2018-01-05,12.37503,12.38033,12.37463,12.37953
Time: 14:54:00.000 Date: 2018-01-05,12.37943,12.37943,12.37383,12.37383
Time: 14:55:00.000 Date: 2018-01-05,12.37413,12.37523,12.36364,12.37054
Time: 14:56:00.000 Date: 2018-01-05,12.36934,12.37024,12.36654,12.36714
Time: 14:57:00.000 Date: 2018-01-05,12.36764,12.36774,12.36254,12.36264
Time: 14:58:00.000 Date: 2018-01-05,12.36266,12.36284,12.35683,12.35734
Time: 14:59:00.000 Date: 2018-01-05,12.35733,12.36004,12.33643,12.33663
Time: 15:00:00.000 Date: 2018-01-05,12.33343,12.35594,12.32352,12.34747
Time: 15:01:00.000 Date: 2018-01-05,12.34779,12.35013,12.34464,12.34874
Time: 15:02:00.000 Date: 2018-01-05,12.34864,12.34964,12.34814,12.34914
Time: 15:03:00.000 Date: 2018-01-05,12.34844,12.35014,12.34724,12.34934
Time: 15:04:00.000 Date: 2018-01-05,12.34913,12.34914,12.34344,12.34344
Time: 15:05:00.000 Date: 2018-01-05,12.34324,12.34474,12.34084,12.34124
Time: 15:06:00.000 Date: 2018-01-05,12.34114,12.34163,12.33884,12.33884
Time: 15:07:00.000 Date: 2018-01-05,12.33883,12.33884,12.33743,12.33774
Time: 15:08:00.000 Date: 2018-01-05,12.33604,12.33912,12.32174,12.32175
Time: 15:09:00.000 Date: 2018-01-05,12.32113,12.32144,12.31754,12.31974
Time: 15:10:00.000 Date: 2018-01-05,12.31994,12.32744,12.31786,12.32714
Time: 15:11:00.000 Date: 2018-01-05,12.32684,12.32933,12.32324,12.3237
Time: 15:12:00.000 Date: 2018-01-05,12.32384,12.32934,12.32234,12.32824
Time: 15:13:00.000 Date: 2018-01-05,12.32754,12.32834,12.32664,12.32814
Time: 15:14:00.000 Date: 2018-01-05,12.32934,12.33504,12.32934,12.33284
Time: 15:15:00.000 Date: 2018-01-05,12.33324,12.33454,12.33104,12.33404
Time: 15:16:00.000 Date: 2018-01-05,12.33384,12.33443,12.32973,12.33424
Time: 15:17:00.000 Date: 2018-01-05,12.33423,12.33444,12.33333,12.33414
Time: 15:18:00.000 Date: 2018-01-05,12.33413,12.33444,12.33054,12.33204
Time: 15:19:00.000 Date: 2018-01-05,12.33196,12.33464,12.33196,12.33464
Time: 15:20:00.000 Date: 2018-01-05,12.33463,12.34274,12.33463,12.34274
Time: 15:21:00.000 Date: 2018-01-05,12.34234,12.34363,12.34234,12.34314
Time: 15:22:00.000 Date: 2018-01-05,12.34343,12.34344,12.34164,12.34204
Time: 15:23:00.000 Date: 2018-01-05,12.34184,12.34264,12.33674,12.33674
Time: 15:24:00.000 Date: 2018-01-05,12.33694,12.33753,12.33362,12.33724
Time: 15:25:00.000 Date: 2018-01-05,12.33893,12.35154,12.33774,12.34874
Time: 15:26:00.000 Date: 2018-01-05,12.34867,12.35644,12.34724,12.34983
Time: 15:27:00.000 Date: 2018-01-05,12.34944,12.34944,12.34384,12.34645
Time: 15:28:00.000 Date: 2018-01-05,12.34666,12.34804,12.34414,12.34754
Time: 15:29:00.000 Date: 2018-01-05,12.34744,12.34773,12.34483,12.34664
Time: 15:30:00.000 Date: 2018-01-05,12.34724,12.34814,12.34414,12.34814
Time: 15:31:00.000 Date: 2018-01-05,12.34813,12.34824,12.34813,12.34824
Time: 15:32:00.000 Date: 2018-01-05,12.34823,12.34833,12.33604,12.34294
Time: 15:33:00.000 Date: 2018-01-05,12.34293,12.34813,12.34113,12.34813
Time: 15:34:00.000 Date: 2018-01-05,12.34793,12.34833,12.34603,12.34833
