Date Time,Open,High,Low,Close
Time: 17:53:00.000 Date: 2018-01-03,3.76365,3.76365,3.7634,3.7634
Time: 17:54:00.000 Date: 2018-01-03,3.76345,3.76345,3.76336,3.7634
Time: 17:55:00.000 Date: 2018-01-03,3.76336,3.7634,3.76336,3.7634
Time: 17:56:00.000 Date: 2018-01-03,3.76335,3.7634,3.76335,3.76335
Time: 17:57:00.000 Date: 2018-01-03,3.76332,3.76335,3.7633,3.76335
Time: 17:58:00.000 Date: 2018-01-03,3.7633,3.7634,3.7633,3.7633
Time: 17:59:00.000 Date: 2018-01-03,3.76335,3.76365,3.7633,3.76365
Time: 18:00:00.000 Date: 2018-01-03,3.7636,3.76365,3.76355,3.76355
Time: 18:01:00.000 Date: 2018-01-03,3.7636,3.7636,3.7633,3.76335
Time: 18:02:00.000 Date: 2018-01-03,3.76326,3.7633,3.76324,3.7633
Time: 18:03:00.000 Date: 2018-01-03,3.76325,3.7633,3.76315,3.76315
Time: 18:04:00.000 Date: 2018-01-03,3.7632,3.76325,3.76315,3.7632
Time: 18:05:00.000 Date: 2018-01-03,3.76315,3.7633,3.76315,3.7633
Time: 18:06:00.000 Date: 2018-01-03,3.76335,3.76345,3.7632,3.76345
Time: 18:07:00.000 Date: 2018-01-03,3.7634,3.76345,3.7634,3.7634
Time: 18:08:00.000 Date: 2018-01-03,3.76345,3.76345,3.7634,3.76345
Time: 18:09:00.000 Date: 2018-01-03,3.7634,3.76345,3.76335,3.76335
Time: 18:10:00.000 Date: 2018-01-03,3.7634,3.76345,3.76335,3.7634
Time: 18:11:00.000 Date: 2018-01-03,3.76335,3.7634,3.76325,3.7633
Time: 18:12:00.000 Date: 2018-01-03,3.76335,3.76345,3.76335,3.76345
Time: 18:13:00.000 Date: 2018-01-03,3.7635,3.7635,3.76335,3.76345
Time: 18:14:00.000 Date: 2018-01-03,3.7634,3.76371,3.7634,3.76371
Time: 18:15:00.000 Date: 2018-01-03,3.7638,3.7639,3.7638,3.76385
Time: 18:16:00.000 Date: 2018-01-03,3.764,3.764,3.764,3.764
Time: 18:17:00.000 Date: 2018-01-03,3.76394,3.7651,3.76315,3.7639
Time: 18:18:00.000 Date: 2018-01-03,3.76375,3.76718,3.76365,3.7662
Time: 18:19:00.000 Date: 2018-01-03,3.7661,3.7661,3.76515,3.76515
Time: 18:20:00.000 Date: 2018-01-03,3.765,3.7654,3.765,3.7654
Time: 18:21:00.000 Date: 2018-01-03,3.76545,3.76555,3.7653,3.76537
Time: 18:22:00.000 Date: 2018-01-03,3.7654,3.76641,3.76537,3.7657
Time: 18:23:00.000 Date: 2018-01-03,3.76585,3.76624,3.76545,3.76605
Time: 18:24:00.000 Date: 2018-01-03,3.76604,3.76609,3.76591,3.76599
Time: 18:25:00.000 Date: 2018-01-03,3.76594,3.76603,3.76589,3.76603
Time: 18:26:00.000 Date: 2018-01-03,3.76595,3.76599,3.76587,3.76599
Time: 18:27:00.000 Date: 2018-01-03,3.76607,3.76607,3.76607,3.76607
Time: 18:28:00.000 Date: 2018-01-03,3.76602,3.7662,3.76602,3.7662
Time: 18:29:00.000 Date: 2018-01-03,3.76616,3.7662,3.76602,3.76607
Time: 18:30:00.000 Date: 2018-01-03,3.76608,3.76609,3.76607,3.76609
Time: 18:31:00.000 Date: 2018-01-03,3.76608,3.76608,3.76598,3.76598
Time: 18:32:00.000 Date: 2018-01-03,3.76587,3.76594,3.76583,3.76593
Time: 18:33:00.000 Date: 2018-01-03,3.76597,3.76599,3.76596,3.76598
Time: 18:34:00.000 Date: 2018-01-03,3.76602,3.76602,3.76602,3.76602
Time: 18:35:00.000 Date: 2018-01-03,3.7652,3.7652,3.7622,3.7627
Time: 18:36:00.000 Date: 2018-01-03,3.76266,3.7634,3.76266,3.7634
Time: 18:37:00.000 Date: 2018-01-03,3.76325,3.7633,3.76305,3.7631
Time: 18:38:00.000 Date: 2018-01-03,3.7632,3.7632,3.76305,3.76315
Time: 18:39:00.000 Date: 2018-01-03,3.76325,3.76325,3.76315,3.76325
Time: 18:40:00.000 Date: 2018-01-03,3.7632,3.7633,3.7632,3.76325
Time: 18:41:00.000 Date: 2018-01-03,3.7633,3.76345,3.76325,3.7634
Time: 18:42:00.000 Date: 2018-01-03,3.76345,3.7636,3.76335,3.7635
Time: 18:43:00.000 Date: 2018-01-03,3.7634,3.76355,3.76335,3.76355
Time: 18:44:00.000 Date: 2018-01-03,3.7636,3.7637,3.76355,3.76355
Time: 18:45:00.000 Date: 2018-01-03,3.7637,3.7637,3.7635,3.7635
Time: 18:46:00.000 Date: 2018-01-03,3.7636,3.76375,3.7635,3.7635
Time: 18:47:00.000 Date: 2018-01-03,3.7636,3.7636,3.7635,3.7636
Time: 18:48:00.000 Date: 2018-01-03,3.76365,3.76365,3.7636,3.7636
Time: 18:49:00.000 Date: 2018-01-03,3.76365,3.76365,3.7635,3.7636
Time: 17:25:00.000 Date: 2018-01-04,3.74625,3.74635,3.7462,3.7462
Time: 17:26:00.000 Date: 2018-01-04,3.74615,3.7462,3.74615,3.74615
Time: 17:27:00.000 Date: 2018-01-04,3.7462,3.7462,3.74568,3.74595
Time: 17:28:00.000 Date: 2018-01-04,3.74618,3.74618,3.74597,3.74597
Time: 17:29:00.000 Date: 2018-01-04,3.74565,3.7457,3.74555,3.74555
Time: 17:30:00.000 Date: 2018-01-04,3.7456,3.7456,3.74475,3.745
Time: 17:31:00.000 Date: 2018-01-04,3.74505,3.74505,3.745,3.745
Time: 17:32:00.000 Date: 2018-01-04,3.74505,3.74528,3.745,3.74524
Time: 17:33:00.000 Date: 2018-01-04,3.74531,3.74531,3.74523,3.74525
Time: 17:34:00.000 Date: 2018-01-04,3.74523,3.74535,3.74517,3.7452
Time: 17:35:00.000 Date: 2018-01-04,3.7451,3.7451,3.745,3.74505
Time: 17:36:00.000 Date: 2018-01-04,3.74495,3.74495,3.7449,3.7449
Time: 17:37:00.000 Date: 2018-01-04,3.74495,3.74495,3.74455,3.74455
Time: 17:38:00.000 Date: 2018-01-04,3.74469,3.7448,3.7446,3.7448
Time: 17:39:00.000 Date: 2018-01-04,3.74485,3.74509,3.74465,3.74509
Time: 17:40:00.000 Date: 2018-01-04,3.74521,3.74544,3.7451,3.74523
Time: 17:41:00.000 Date: 2018-01-04,3.74515,3.74531,3.74505,3.74515
Time: 17:42:00.000 Date: 2018-01-04,3.74505,3.7452,3.74485,3.74485
Time: 17:43:00.000 Date: 2018-01-04,3.7448,3.7449,3.74475,3.74475
Time: 17:44:00.000 Date: 2018-01-04,3.74456,3.74477,3.74456,3.74465
Time: 17:45:00.000 Date: 2018-01-04,3.7446,3.7447,3.7442,3.7442
Time: 17:46:00.000 Date: 2018-01-04,3.74415,3.7446,3.74405,3.74415
Time: 17:47:00.000 Date: 2018-01-04,3.7442,3.7445,3.74415,3.74433
Time: 17:48:00.000 Date: 2018-01-04,3.7444,3.74487,3.7442,3.74425
Time: 17:49:00.000 Date: 2018-01-04,3.74435,3.74435,3.74406,3.74411
Time: 17:50:00.000 Date: 2018-01-04,3.74409,3.74441,3.74409,3.74438
Time: 17:51:00.000 Date: 2018-01-04,3.74422,3.74437,3.74403,3.74403
Time: 17:52:00.000 Date: 2018-01-04,3.74402,3.74415,3.74398,3.74406
Time: 17:53:00.000 Date: 2018-01-04,3.74419,3.74431,3.74406,3.74422
Time: 17:54:00.000 Date: 2018-01-04,3.74421,3.74429,3.74421,3.74429
Time: 17:55:00.000 Date: 2018-01-04,3.74421,3.74432,3.74405,3.74417
Time: 17:56:00.000 Date: 2018-01-04,3.74415,3.74437,3.74411,3.74437
Time: 17:57:00.000 Date: 2018-01-04,3.7444,3.7444,3.74434,3.7444
Time: 17:58:00.000 Date: 2018-01-04,3.74421,3.7443,3.74415,3.74427
Time: 17:59:00.000 Date: 2018-01-04,3.7443,3.7443,3.7441,3.7441
Time: 18:00:00.000 Date: 2018-01-04,3.74424,3.74441,3.74408,3.74441
Time: 18:01:00.000 Date: 2018-01-04,3.74435,3.74445,3.7442,3.7443
Time: 18:02:00.000 Date: 2018-01-04,3.74425,3.74435,3.74425,3.74435
Time: 18:03:00.000 Date: 2018-01-04,3.7443,3.7444,3.74425,3.7444
Time: 18:04:00.000 Date: 2018-01-04,3.74445,3.74478,3.7442,3.74468
Time: 18:05:00.000 Date: 2018-01-04,3.74474,3.74474,3.7444,3.7445
Time: 18:06:00.000 Date: 2018-01-04,3.74455,3.74455,3.74435,3.74435
Time: 18:07:00.000 Date: 2018-01-04,3.74455,3.7446,3.7443,3.74455
Time: 18:08:00.000 Date: 2018-01-04,3.7444,3.74465,3.7444,3.74465
Time: 18:09:00.000 Date: 2018-01-04,3.74455,3.74465,3.74415,3.7443
Time: 18:10:00.000 Date: 2018-01-04,3.74411,3.74425,3.74406,3.7441
Time: 18:11:00.000 Date: 2018-01-04,3.74415,3.74422,3.744,3.744
Time: 18:12:00.000 Date: 2018-01-04,3.74415,3.74439,3.74405,3.74421
Time: 18:13:00.000 Date: 2018-01-04,3.7442,3.74434,3.7441,3.74425
Time: 18:14:00.000 Date: 2018-01-04,3.7443,3.74462,3.7443,3.74451
Time: 18:15:00.000 Date: 2018-01-04,3.7445,3.74463,3.7444,3.7446
Time: 18:16:00.000 Date: 2018-01-04,3.74458,3.74473,3.74456,3.74468
Time: 18:17:00.000 Date: 2018-01-04,3.74515,3.74515,3.7447,3.7447
Time: 18:18:00.000 Date: 2018-01-04,3.74475,3.74475,3.7447,3.7447
Time: 18:19:00.000 Date: 2018-01-04,3.7448,3.7448,3.74465,3.74465
Time: 18:20:00.000 Date: 2018-01-04,3.7446,3.7447,3.7446,3.7446
Time: 18:21:00.000 Date: 2018-01-04,3.74465,3.74465,3.74465,3.74465
Time: 18:22:00.000 Date: 2018-01-04,3.7446,3.7446,3.74455,3.74455
Time: 18:23:00.000 Date: 2018-01-04,3.74471,3.74475,3.74466,3.74466
Time: 18:24:00.000 Date: 2018-01-04,3.7447,3.7447,3.7445,3.7447
Time: 18:25:00.000 Date: 2018-01-04,3.7445,3.7445,3.7444,3.74445
Time: 18:26:00.000 Date: 2018-01-04,3.7445,3.7445,3.74445,3.74445
Time: 18:27:00.000 Date: 2018-01-04,3.7445,3.7445,3.7445,3.7445
Time: 18:28:00.000 Date: 2018-01-04,3.74445,3.74445,3.7444,3.7444
Time: 18:29:00.000 Date: 2018-01-04,3.74445,3.74445,3.744,3.7441
Time: 18:30:00.000 Date: 2018-01-04,3.74405,3.74405,3.7434,3.74346
Time: 18:31:00.000 Date: 2018-01-04,3.74352,3.74352,3.7434,3.74345
Time: 18:32:00.000 Date: 2018-01-04,3.7434,3.74374,3.7434,3.74369
Time: 18:33:00.000 Date: 2018-01-04,3.74377,3.74427,3.7437,3.74427
Time: 18:34:00.000 Date: 2018-01-04,3.74411,3.74411,3.74365,3.74365
Time: 18:35:00.000 Date: 2018-01-04,3.74356,3.74365,3.74341,3.74365
Time: 18:36:00.000 Date: 2018-01-04,3.74335,3.7435,3.74335,3.74345
Time: 18:37:00.000 Date: 2018-01-04,3.7434,3.7435,3.74335,3.7434
Time: 18:38:00.000 Date: 2018-01-04,3.74346,3.74357,3.74325,3.74331
Time: 18:39:00.000 Date: 2018-01-04,3.7433,3.74378,3.7433,3.74365
Time: 18:40:00.000 Date: 2018-01-04,3.74356,3.74399,3.7435,3.74358
Time: 18:41:00.000 Date: 2018-01-04,3.74364,3.74404,3.74364,3.74404
Time: 18:42:00.000 Date: 2018-01-04,3.74402,3.74406,3.7437,3.74377
Time: 18:43:00.000 Date: 2018-01-04,3.74376,3.74376,3.74376,3.74376
Time: 18:44:00.000 Date: 2018-01-04,3.74384,3.74416,3.74377,3.74407
Time: 18:45:00.000 Date: 2018-01-04,3.74434,3.7445,3.74405,3.7444
Time: 18:46:00.000 Date: 2018-01-04,3.74435,3.7444,3.7443,3.7444
Time: 18:47:00.000 Date: 2018-01-04,3.74425,3.74435,3.74425,3.74435
Time: 18:49:00.000 Date: 2018-01-04,3.74441,3.7445,3.7444,3.7444
Time: 17:25:00.000 Date: 2018-01-05,3.73875,3.73885,3.7387,3.7387
Time: 17:26:00.000 Date: 2018-01-05,3.73869,3.7387,3.73425,3.7348
Time: 17:27:00.000 Date: 2018-01-05,3.73507,3.73507,3.73445,3.73445
Time: 17:29:00.000 Date: 2018-01-05,3.73446,3.7359,3.73446,3.7356
Time: 17:30:00.000 Date: 2018-01-05,3.73562,3.73595,3.73536,3.73583
Time: 17:31:00.000 Date: 2018-01-05,3.73588,3.73608,3.73585,3.73595
Time: 17:32:00.000 Date: 2018-01-05,3.73596,3.73711,3.73591,3.7362
Time: 17:33:00.000 Date: 2018-01-05,3.73625,3.7376,3.73625,3.73675
Time: 17:34:00.000 Date: 2018-01-05,3.73665,3.7373,3.73625,3.73625
Time: 17:35:00.000 Date: 2018-01-05,3.7363,3.7363,3.7358,3.73585
Time: 17:36:00.000 Date: 2018-01-05,3.73575,3.73585,3.73555,3.73555
Time: 17:37:00.000 Date: 2018-01-05,3.7355,3.73555,3.7336,3.73422
Time: 17:38:00.000 Date: 2018-01-05,3.73424,3.73443,3.73402,3.73421
Time: 17:39:00.000 Date: 2018-01-05,3.7342,3.7345,3.73415,3.73425
Time: 17:40:00.000 Date: 2018-01-05,3.73421,3.7346,3.7342,3.7346
Time: 17:41:00.000 Date: 2018-01-05,3.7345,3.73465,3.73445,3.7346
Time: 17:42:00.000 Date: 2018-01-05,3.73455,3.73465,3.7345,3.7346
Time: 17:43:00.000 Date: 2018-01-05,3.7347,3.73475,3.73465,3.73475
Time: 17:44:00.000 Date: 2018-01-05,3.7347,3.73475,3.73465,3.73475
Time: 17:45:00.000 Date: 2018-01-05,3.7347,3.73495,3.7347,3.73495
Time: 17:46:00.000 Date: 2018-01-05,3.735,3.73555,3.735,3.7352
Time: 17:47:00.000 Date: 2018-01-05,3.73525,3.7353,3.7352,3.73525
Time: 17:48:00.000 Date: 2018-01-05,3.7352,3.73525,3.7352,3.73525
Time: 17:49:00.000 Date: 2018-01-05,3.7353,3.7356,3.7353,3.73555
Time: 17:50:00.000 Date: 2018-01-05,3.7356,3.7356,3.73555,3.73555
Time: 17:51:00.000 Date: 2018-01-05,3.73545,3.7359,3.73545,3.7359
Time: 17:52:00.000 Date: 2018-01-05,3.73595,3.7364,3.7359,3.7359
Time: 17:53:00.000 Date: 2018-01-05,3.73594,3.736,3.73594,3.736
Time: 17:54:00.000 Date: 2018-01-05,3.73595,3.736,3.73595,3.736
Time: 17:55:00.000 Date: 2018-01-05,3.73595,3.736,3.73595,3.736
Time: 17:56:00.000 Date: 2018-01-05,3.73595,3.736,3.7359,3.7359
Time: 17:57:00.000 Date: 2018-01-05,3.73585,3.73585,3.73575,3.73575
Time: 17:58:00.000 Date: 2018-01-05,3.7358,3.7358,3.73305,3.73475
Time: 17:59:00.000 Date: 2018-01-05,3.7348,3.7348,3.7346,3.7346
Time: 18:00:00.000 Date: 2018-01-05,3.73465,3.73465,3.73453,3.7346
Time: 18:01:00.000 Date: 2018-01-05,3.73455,3.7348,3.73455,3.73475
Time: 18:02:00.000 Date: 2018-01-05,3.7348,3.7348,3.73468,3.73475
Time: 18:04:00.000 Date: 2018-01-05,3.7348,3.73495,3.7348,3.7348
Time: 18:05:00.000 Date: 2018-01-05,3.73475,3.73475,3.73471,3.73472
Time: 18:06:00.000 Date: 2018-01-05,3.73475,3.73535,3.73475,3.73525
Time: 18:07:00.000 Date: 2018-01-05,3.73535,3.7358,3.73525,3.73579
Time: 18:08:00.000 Date: 2018-01-05,3.7359,3.7359,3.7359,3.7359
Time: 18:09:00.000 Date: 2018-01-05,3.73595,3.73595,3.73595,3.73595
Time: 18:11:00.000 Date: 2018-01-05,3.73597,3.73597,3.73597,3.73597
Time: 18:15:00.000 Date: 2018-01-05,3.73595,3.73595,3.73595,3.73595
Time: 18:17:00.000 Date: 2018-01-05,3.7359,3.7359,3.73589,3.7359
Time: 18:18:00.000 Date: 2018-01-05,3.73589,3.73596,3.73589,3.73596
Time: 18:19:00.000 Date: 2018-01-05,3.7359,3.7359,3.73575,3.73575
Time: 18:20:00.000 Date: 2018-01-05,3.7358,3.7358,3.7358,3.7358
Time: 18:21:00.000 Date: 2018-01-05,3.73585,3.73585,3.73575,3.73575
Time: 18:22:00.000 Date: 2018-01-05,3.7357,3.73585,3.7357,3.73585
Time: 18:23:00.000 Date: 2018-01-05,3.73528,3.73545,3.73492,3.73493
Time: 18:24:00.000 Date: 2018-01-05,3.73492,3.7351,3.7349,3.73502
Time: 18:25:00.000 Date: 2018-01-05,3.73501,3.73501,3.73501,3.73501
Time: 18:26:00.000 Date: 2018-01-05,3.73505,3.73518,3.73502,3.73513
Time: 18:29:00.000 Date: 2018-01-05,3.73505,3.73505,3.73505,3.73505
Time: 18:30:00.000 Date: 2018-01-05,3.73504,3.73523,3.73503,3.73515
Time: 18:34:00.000 Date: 2018-01-05,3.73522,3.73522,3.73522,3.73522
Time: 18:35:00.000 Date: 2018-01-05,3.73529,3.73529,3.73515,3.73515
Time: 18:36:00.000 Date: 2018-01-05,3.73513,3.73515,3.73513,3.73515
Time: 18:37:00.000 Date: 2018-01-05,3.73524,3.73527,3.73505,3.7351
Time: 18:38:00.000 Date: 2018-01-05,3.73517,3.73524,3.73513,3.7352
Time: 18:42:00.000 Date: 2018-01-05,3.73527,3.73527,3.73515,3.73518
Time: 18:43:00.000 Date: 2018-01-05,3.73526,3.73526,3.73515,3.73524
Time: 18:44:00.000 Date: 2018-01-05,3.73517,3.7353,3.73517,3.73519
Time: 18:46:00.000 Date: 2018-01-05,3.73526,3.73526,3.73516,3.73516
Time: 18:47:00.000 Date: 2018-01-05,3.7351,3.7351,3.7351,3.7351
Time: 18:48:00.000 Date: 2018-01-05,3.73515,3.73515,3.73515,3.73515
Time: 17:25:00.000 Date: 2018-01-08,3.748,3.748,3.748,3.748
Time: 17:29:00.000 Date: 2018-01-08,3.74805,3.74805,3.74805,3.74805
Time: 17:30:00.000 Date: 2018-01-08,3.748,3.748,3.7479,3.74795
Time: 17:31:00.000 Date: 2018-01-08,3.74799,3.748,3.74796,3.748
Time: 17:32:00.000 Date: 2018-01-08,3.74805,3.7481,3.74805,3.7481
Time: 17:33:00.000 Date: 2018-01-08,3.74805,3.74805,3.748,3.74805
Time: 17:34:00.000 Date: 2018-01-08,3.748,3.74805,3.748,3.748
Time: 17:36:00.000 Date: 2018-01-08,3.74795,3.74795,3.74795,3.74795
Time: 17:37:00.000 Date: 2018-01-08,3.7479,3.7479,3.7474,3.7474
Time: 17:38:00.000 Date: 2018-01-08,3.74725,3.74725,3.7468,3.7468
Time: 17:39:00.000 Date: 2018-01-08,3.74675,3.74725,3.74669,3.74725
Time: 17:40:00.000 Date: 2018-01-08,3.74722,3.74722,3.74706,3.74709
