Date Time,Open,High,Low,Close
Time: 18:47:00.000 Date: 2018-01-02,112.302,112.303,112.296,112.297
Time: 18:48:00.000 Date: 2018-01-02,112.296,112.304,112.293,112.304
Time: 18:49:00.000 Date: 2018-01-02,112.305,112.308,112.302,112.303
Time: 17:25:00.000 Date: 2018-01-03,112.315,112.323,112.315,112.322
Time: 17:26:00.000 Date: 2018-01-03,112.321,112.323,112.316,112.316
Time: 17:27:00.000 Date: 2018-01-03,112.315,112.321,112.315,112.321
Time: 17:28:00.000 Date: 2018-01-03,112.32,112.321,112.315,112.316
Time: 17:29:00.000 Date: 2018-01-03,112.317,112.318,112.314,112.317
Time: 17:30:00.000 Date: 2018-01-03,112.32,112.321,112.313,112.315
Time: 17:31:00.000 Date: 2018-01-03,112.313,112.322,112.313,112.319
Time: 17:32:00.000 Date: 2018-01-03,112.316,112.316,112.304,112.306
Time: 17:33:00.000 Date: 2018-01-03,112.307,112.314,112.305,112.314
Time: 17:34:00.000 Date: 2018-01-03,112.315,112.316,112.306,112.311
Time: 17:35:00.000 Date: 2018-01-03,112.31,112.317,112.31,112.315
Time: 17:36:00.000 Date: 2018-01-03,112.316,112.317,112.313,112.314
Time: 17:37:00.000 Date: 2018-01-03,112.315,112.322,112.314,112.321
Time: 17:38:00.000 Date: 2018-01-03,112.32,112.326,112.319,112.322
Time: 17:39:00.000 Date: 2018-01-03,112.325,112.329,112.322,112.328
Time: 17:40:00.000 Date: 2018-01-03,112.323,112.336,112.323,112.334
Time: 17:41:00.000 Date: 2018-01-03,112.335,112.341,112.333,112.341
Time: 17:42:00.000 Date: 2018-01-03,112.34,112.34,112.334,112.34
Time: 17:43:00.000 Date: 2018-01-03,112.339,112.341,112.339,112.34
Time: 17:44:00.000 Date: 2018-01-03,112.339,112.341,112.338,112.339
Time: 17:45:00.000 Date: 2018-01-03,112.34,112.341,112.338,112.34
Time: 17:46:00.000 Date: 2018-01-03,112.337,112.347,112.337,112.347
Time: 17:47:00.000 Date: 2018-01-03,112.348,112.352,112.345,112.345
Time: 17:48:00.000 Date: 2018-01-03,112.346,112.346,112.345,112.346
Time: 17:49:00.000 Date: 2018-01-03,112.351,112.362,112.35,112.356
Time: 17:50:00.000 Date: 2018-01-03,112.357,112.358,112.356,112.358
Time: 17:51:00.000 Date: 2018-01-03,112.357,112.364,112.357,112.357
Time: 17:52:00.000 Date: 2018-01-03,112.356,112.359,112.353,112.357
Time: 17:53:00.000 Date: 2018-01-03,112.352,112.352,112.35,112.351
Time: 17:54:00.000 Date: 2018-01-03,112.35,112.35,112.338,112.339
Time: 17:55:00.000 Date: 2018-01-03,112.338,112.339,112.333,112.335
Time: 17:56:00.000 Date: 2018-01-03,112.336,112.336,112.33,112.33
Time: 17:57:00.000 Date: 2018-01-03,112.331,112.333,112.328,112.33
Time: 17:58:00.000 Date: 2018-01-03,112.329,112.331,112.325,112.325
Time: 17:59:00.000 Date: 2018-01-03,112.326,112.334,112.326,112.332
Time: 18:00:00.000 Date: 2018-01-03,112.331,112.336,112.331,112.332
Time: 18:01:00.000 Date: 2018-01-03,112.333,112.333,112.327,112.327
Time: 18:02:00.000 Date: 2018-01-03,112.326,112.328,112.322,112.326
Time: 18:03:00.000 Date: 2018-01-03,112.327,112.333,112.324,112.328
Time: 18:04:00.000 Date: 2018-01-03,112.327,112.333,112.326,112.331
Time: 18:05:00.000 Date: 2018-01-03,112.332,112.332,112.326,112.331
Time: 18:06:00.000 Date: 2018-01-03,112.332,112.333,112.325,112.326
Time: 18:07:00.000 Date: 2018-01-03,112.327,112.329,112.327,112.328
Time: 18:08:00.000 Date: 2018-01-03,112.329,112.34,112.329,112.335
Time: 18:09:00.000 Date: 2018-01-03,112.337,112.339,112.334,112.339
Time: 18:10:00.000 Date: 2018-01-03,112.34,112.346,112.339,112.344
Time: 18:11:00.000 Date: 2018-01-03,112.34,112.34,112.337,112.339
Time: 18:12:00.000 Date: 2018-01-03,112.34,112.341,112.338,112.34
Time: 18:13:00.000 Date: 2018-01-03,112.341,112.346,112.34,112.344
Time: 18:14:00.000 Date: 2018-01-03,112.345,112.351,112.345,112.345
Time: 18:15:00.000 Date: 2018-01-03,112.347,112.348,112.345,112.347
Time: 18:16:00.000 Date: 2018-01-03,112.348,112.358,112.346,112.354
Time: 18:17:00.000 Date: 2018-01-03,112.356,112.36,112.356,112.359
Time: 18:18:00.000 Date: 2018-01-03,112.358,112.359,112.356,112.357
Time: 18:19:00.000 Date: 2018-01-03,112.358,112.358,112.353,112.358
Time: 18:20:00.000 Date: 2018-01-03,112.357,112.357,112.347,112.35
Time: 18:21:00.000 Date: 2018-01-03,112.349,112.354,112.34,112.345
Time: 18:22:00.000 Date: 2018-01-03,112.346,112.353,112.346,112.353
Time: 18:23:00.000 Date: 2018-01-03,112.352,112.358,112.352,112.352
Time: 18:24:00.000 Date: 2018-01-03,112.353,112.355,112.352,112.353
Time: 18:25:00.000 Date: 2018-01-03,112.352,112.352,112.349,112.35
Time: 18:26:00.000 Date: 2018-01-03,112.351,112.351,112.35,112.351
Time: 18:27:00.000 Date: 2018-01-03,112.352,112.353,112.351,112.351
Time: 18:28:00.000 Date: 2018-01-03,112.35,112.35,112.343,112.343
Time: 18:29:00.000 Date: 2018-01-03,112.344,112.346,112.338,112.338
Time: 18:30:00.000 Date: 2018-01-03,112.339,112.34,112.337,112.34
Time: 18:31:00.000 Date: 2018-01-03,112.339,112.339,112.327,112.327
Time: 18:32:00.000 Date: 2018-01-03,112.326,112.328,112.325,112.326
Time: 18:33:00.000 Date: 2018-01-03,112.328,112.329,112.327,112.327
Time: 18:34:00.000 Date: 2018-01-03,112.326,112.326,112.326,112.326
Time: 18:35:00.000 Date: 2018-01-03,112.325,112.33,112.325,112.328
Time: 18:36:00.000 Date: 2018-01-03,112.326,112.332,112.326,112.332
Time: 18:37:00.000 Date: 2018-01-03,112.331,112.333,112.331,112.332
Time: 18:38:00.000 Date: 2018-01-03,112.333,112.334,112.332,112.332
Time: 18:39:00.000 Date: 2018-01-03,112.333,112.333,112.327,112.328
Time: 18:40:00.000 Date: 2018-01-03,112.327,112.328,112.325,112.326
Time: 18:41:00.000 Date: 2018-01-03,112.327,112.327,112.314,112.314
Time: 18:42:00.000 Date: 2018-01-03,112.315,112.319,112.314,112.318
Time: 18:43:00.000 Date: 2018-01-03,112.317,112.317,112.307,112.307
Time: 18:44:00.000 Date: 2018-01-03,112.308,112.308,112.304,112.306
Time: 18:45:00.000 Date: 2018-01-03,112.307,112.317,112.306,112.317
Time: 18:46:00.000 Date: 2018-01-03,112.316,112.325,112.314,112.325
Time: 18:47:00.000 Date: 2018-01-03,112.328,112.331,112.324,112.325
Time: 18:48:00.000 Date: 2018-01-03,112.323,112.331,112.323,112.33
Time: 18:49:00.000 Date: 2018-01-03,112.328,112.331,112.328,112.329
Time: 17:25:00.000 Date: 2018-01-04,112.832,112.833,112.827,112.83
Time: 17:26:00.000 Date: 2018-01-04,112.831,112.834,112.829,112.833
Time: 17:27:00.000 Date: 2018-01-04,112.83,112.837,112.822,112.822
Time: 17:28:00.000 Date: 2018-01-04,112.818,112.823,112.811,112.815
Time: 17:29:00.000 Date: 2018-01-04,112.816,112.819,112.811,112.816
Time: 17:30:00.000 Date: 2018-01-04,112.815,112.817,112.812,112.814
Time: 17:31:00.000 Date: 2018-01-04,112.813,112.814,112.802,112.803
Time: 17:32:00.000 Date: 2018-01-04,112.804,112.807,112.798,112.805
Time: 17:33:00.000 Date: 2018-01-04,112.806,112.806,112.804,112.804
Time: 17:34:00.000 Date: 2018-01-04,112.805,112.805,112.795,112.795
Time: 17:35:00.000 Date: 2018-01-04,112.789,112.794,112.781,112.789
Time: 17:36:00.000 Date: 2018-01-04,112.792,112.8,112.789,112.795
Time: 17:37:00.000 Date: 2018-01-04,112.796,112.799,112.791,112.794
Time: 17:38:00.000 Date: 2018-01-04,112.795,112.795,112.786,112.794
Time: 17:39:00.000 Date: 2018-01-04,112.795,112.796,112.786,112.789
Time: 17:40:00.000 Date: 2018-01-04,112.788,112.788,112.782,112.783
Time: 17:41:00.000 Date: 2018-01-04,112.788,112.788,112.778,112.785
Time: 17:42:00.000 Date: 2018-01-04,112.784,112.784,112.765,112.774
Time: 17:43:00.000 Date: 2018-01-04,112.773,112.792,112.77,112.792
Time: 17:44:00.000 Date: 2018-01-04,112.791,112.798,112.789,112.791
Time: 17:45:00.000 Date: 2018-01-04,112.792,112.806,112.791,112.803
Time: 17:46:00.000 Date: 2018-01-04,112.804,112.816,112.8,112.814
Time: 17:47:00.000 Date: 2018-01-04,112.813,112.815,112.808,112.808
Time: 17:48:00.000 Date: 2018-01-04,112.807,112.807,112.792,112.792
Time: 17:49:00.000 Date: 2018-01-04,112.793,112.797,112.785,112.788
Time: 17:50:00.000 Date: 2018-01-04,112.789,112.793,112.787,112.793
Time: 17:51:00.000 Date: 2018-01-04,112.792,112.793,112.782,112.782
Time: 17:52:00.000 Date: 2018-01-04,112.783,112.791,112.764,112.771
Time: 17:53:00.000 Date: 2018-01-04,112.767,112.784,112.764,112.783
Time: 17:54:00.000 Date: 2018-01-04,112.781,112.788,112.779,112.783
Time: 17:55:00.000 Date: 2018-01-04,112.782,112.784,112.779,112.784
Time: 17:56:00.000 Date: 2018-01-04,112.783,112.783,112.778,112.779
Time: 17:57:00.000 Date: 2018-01-04,112.778,112.781,112.765,112.769
Time: 17:58:00.000 Date: 2018-01-04,112.768,112.768,112.759,112.764
Time: 17:59:00.000 Date: 2018-01-04,112.765,112.77,112.764,112.765
Time: 18:00:00.000 Date: 2018-01-04,112.766,112.773,112.766,112.771
Time: 18:01:00.000 Date: 2018-01-04,112.77,112.778,112.765,112.775
Time: 18:02:00.000 Date: 2018-01-04,112.773,112.775,112.77,112.774
Time: 18:03:00.000 Date: 2018-01-04,112.773,112.773,112.756,112.757
Time: 18:04:00.000 Date: 2018-01-04,112.758,112.767,112.758,112.767
Time: 18:05:00.000 Date: 2018-01-04,112.768,112.773,112.766,112.773
Time: 18:06:00.000 Date: 2018-01-04,112.775,112.779,112.771,112.773
Time: 18:07:00.000 Date: 2018-01-04,112.774,112.781,112.771,112.776
Time: 18:08:00.000 Date: 2018-01-04,112.777,112.779,112.771,112.777
Time: 18:09:00.000 Date: 2018-01-04,112.776,112.782,112.776,112.776
Time: 18:10:00.000 Date: 2018-01-04,112.777,112.782,112.771,112.776
Time: 18:11:00.000 Date: 2018-01-04,112.777,112.781,112.771,112.777
Time: 18:12:00.000 Date: 2018-01-04,112.778,112.785,112.778,112.784
Time: 18:13:00.000 Date: 2018-01-04,112.785,112.787,112.78,112.786
Time: 18:14:00.000 Date: 2018-01-04,112.787,112.789,112.785,112.786
