Date Time,Open,High,Low,Close
Time: 18:40:00.000 Date: 2018-01-02,19.49378,19.49378,19.4909,19.49355
Time: 18:41:00.000 Date: 2018-01-02,19.49365,19.4995,19.49359,19.4995
Time: 18:42:00.000 Date: 2018-01-02,19.49977,19.50157,19.49954,19.5013
Time: 18:43:00.000 Date: 2018-01-02,19.50051,19.5029,19.4973,19.4973
Time: 18:44:00.000 Date: 2018-01-02,19.4969,19.49833,19.4955,19.49645
Time: 18:45:00.000 Date: 2018-01-02,19.4941,19.4941,19.48257,19.48376
Time: 18:46:00.000 Date: 2018-01-02,19.48377,19.49076,19.48377,19.4871
Time: 18:47:00.000 Date: 2018-01-02,19.48718,19.49189,19.48381,19.48819
Time: 18:48:00.000 Date: 2018-01-02,19.48967,19.49086,19.48671,19.488
Time: 18:49:00.000 Date: 2018-01-02,19.4885,19.4885,19.48754,19.48763
Time: 17:25:00.000 Date: 2018-01-03,19.3618,19.3629,19.3574,19.3575
Time: 17:26:00.000 Date: 2018-01-03,19.3576,19.3611,19.3574,19.35917
Time: 17:27:00.000 Date: 2018-01-03,19.3599,19.361,19.35835,19.361
Time: 17:28:00.000 Date: 2018-01-03,19.3609,19.3612,19.3607,19.361
Time: 17:29:00.000 Date: 2018-01-03,19.3611,19.3613,19.3579,19.3579
Time: 17:30:00.000 Date: 2018-01-03,19.3585,19.3592,19.3574,19.3577
Time: 17:31:00.000 Date: 2018-01-03,19.3578,19.3597,19.3573,19.3581
Time: 17:32:00.000 Date: 2018-01-03,19.3582,19.3588,19.3566,19.3585
Time: 17:33:00.000 Date: 2018-01-03,19.3584,19.3593,19.3584,19.3587
Time: 17:34:00.000 Date: 2018-01-03,19.3588,19.3588,19.3575,19.3576
Time: 17:35:00.000 Date: 2018-01-03,19.3583,19.3606,19.3568,19.3605
Time: 17:36:00.000 Date: 2018-01-03,19.3606,19.3673,19.3606,19.3634
Time: 17:37:00.000 Date: 2018-01-03,19.3635,19.3643,19.3625,19.3631
Time: 17:38:00.000 Date: 2018-01-03,19.3628,19.36431,19.3624,19.3639
Time: 17:39:00.000 Date: 2018-01-03,19.36344,19.3653,19.3627,19.3634
Time: 17:40:00.000 Date: 2018-01-03,19.3637,19.36607,19.36215,19.36316
Time: 17:41:00.000 Date: 2018-01-03,19.36298,19.367,19.3619,19.3651
Time: 17:42:00.000 Date: 2018-01-03,19.3652,19.367,19.36379,19.3665
Time: 17:43:00.000 Date: 2018-01-03,19.3664,19.3688,19.3664,19.3681
Time: 17:44:00.000 Date: 2018-01-03,19.3682,19.3736,19.3681,19.3735
Time: 17:45:00.000 Date: 2018-01-03,19.3736,19.37409,19.37,19.37066
Time: 17:46:00.000 Date: 2018-01-03,19.3705,19.3705,19.36555,19.36577
Time: 17:47:00.000 Date: 2018-01-03,19.36614,19.36614,19.3652,19.3656
Time: 17:48:00.000 Date: 2018-01-03,19.3657,19.3667,19.3657,19.3667
Time: 17:49:00.000 Date: 2018-01-03,19.3666,19.3667,19.36573,19.36573
Time: 17:50:00.000 Date: 2018-01-03,19.366,19.37173,19.366,19.37033
Time: 17:51:00.000 Date: 2018-01-03,19.3706,19.3706,19.3675,19.3675
Time: 17:52:00.000 Date: 2018-01-03,19.36622,19.36661,19.3647,19.36621
Time: 17:53:00.000 Date: 2018-01-03,19.36599,19.36622,19.36333,19.36333
Time: 17:54:00.000 Date: 2018-01-03,19.3632,19.3634,19.3618,19.3624
Time: 17:55:00.000 Date: 2018-01-03,19.3613,19.3626,19.36078,19.36141
Time: 17:56:00.000 Date: 2018-01-03,19.36199,19.36199,19.35857,19.359
Time: 17:57:00.000 Date: 2018-01-03,19.3588,19.359,19.35545,19.3556
Time: 17:58:00.000 Date: 2018-01-03,19.35554,19.35667,19.3532,19.35444
Time: 17:59:00.000 Date: 2018-01-03,19.35462,19.3559,19.35253,19.3555
Time: 18:00:00.000 Date: 2018-01-03,19.3557,19.3569,19.3521,19.3538
Time: 18:01:00.000 Date: 2018-01-03,19.35411,19.35502,19.3522,19.3523
Time: 18:02:00.000 Date: 2018-01-03,19.35137,19.35382,19.3495,19.35225
Time: 18:03:00.000 Date: 2018-01-03,19.3518,19.3518,19.3514,19.35173
Time: 18:04:00.000 Date: 2018-01-03,19.3518,19.3518,19.35069,19.35154
Time: 18:05:00.000 Date: 2018-01-03,19.35202,19.35458,19.3491,19.34996
